N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.778E+15 325 3.300E-4 2.994610E-1 2.363780E+1 4.152920E-1 7.602810E+1
1.468000E+10 1.778E+15 325 3.300E-4 2.985742E-1 2.342730E+1 4.135910E-1 7.588570E+1
2.154000E+10 1.778E+15 325 3.300E-4 2.972974E-1 2.314000E+1 4.112180E-1 7.571140E+1
3.162000E+10 1.778E+15 325 3.300E-4 2.954747E-1 2.274130E+1 4.079020E-1 7.547460E+1
4.642000E+10 1.778E+15 325 3.300E-4 2.929043E-1 2.224370E+1 4.035410E-1 7.527560E+1
6.813000E+10 1.778E+15 325 3.300E-4 2.893403E-1 2.160470E+1 3.980640E-1 7.503210E+1
1.000000E+11 1.778E+15 325 3.300E-4 2.845114E-1 2.084270E+1 3.915680E-1 7.483560E+1
1.468000E+11 1.778E+15 325 3.300E-4 2.781644E-1 1.993160E+1 3.842670E-1 7.458790E+1
2.154000E+11 1.778E+15 325 3.300E-4 2.701351E-1 1.891260E+1 3.765520E-1 7.437150E+1
3.162000E+11 1.778E+15 325 3.300E-4 2.604259E-1 1.778060E+1 3.687380E-1 7.406370E+1
4.642000E+11 1.778E+15 325 3.300E-4 2.492459E-1 1.658390E+1 3.610040E-1 7.372370E+1
6.813000E+11 1.778E+15 325 3.300E-4 2.369631E-1 1.537400E+1 3.534250E-1 7.342930E+1
1.000000E+12 1.778E+15 325 3.300E-4 2.239733E-1 1.415550E+1 3.460690E-1 7.305110E+1
1.468000E+12 1.778E+15 325 3.300E-4 2.105612E-1 1.295720E+1 3.388760E-1 7.263640E+1
2.154000E+12 1.778E+15 325 3.300E-4 1.968494E-1 1.179510E+1 3.316340E-1 7.227170E+1
3.162000E+12 1.778E+15 325 3.300E-4 1.828575E-1 1.064480E+1 3.242200E-1 7.182010E+1
4.642000E+12 1.778E+15 325 3.300E-4 1.686112E-1 9.517800E+0 3.166040E-1 7.131740E+1
6.813000E+12 1.778E+15 325 3.300E-4 1.542149E-1 8.423200E+0 3.087260E-1 7.076790E+1
1.000000E+13 1.778E+15 325 3.300E-4 1.398577E-1 7.379300E+0 3.005190E-1 7.022930E+1
1.468000E+13 1.778E+15 325 3.300E-4 1.257734E-1 6.385600E+0 2.919200E-1 6.956830E+1
2.154000E+13 1.778E+15 325 3.300E-4 1.121974E-1 5.462900E+0 2.829680E-1 6.882840E+1
3.162000E+13 1.778E+15 325 3.300E-4 9.933585E-2 4.620900E+0 2.736340E-1 6.799990E+1
4.642000E+13 1.778E+15 325 3.300E-4 8.735110E-2 3.864700E+0 2.638740E-1 6.706760E+1
6.813000E+13 1.778E+15 325 3.300E-4 7.635505E-2 3.195900E+0 2.536260E-1 6.601180E+1
1.000000E+14 1.778E+15 325 3.300E-4 6.640995E-2 2.612500E+0 2.428000E-1 6.480960E+1
