T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.306745254E+00 1.306948245E+00 1.307242962E+00 1.307669130E+00 1.308281536E+00 1.309153609E+00 1.310379715E+00 1.312073715E+00 1.314360453E+00 1.317356996E+00 1.321144094E+00 1.325735747E+00 1.331062441E+00 1.336982099E+00 1.343317311E+00 1.349898175E+00 1.356587729E+00 1.363284082E+00 1.369910346E+00
295 1.306972333E+00 1.307155211E+00 1.307420915E+00 1.307805432E+00 1.308358544E+00 1.309147300E+00 1.310258485E+00 1.311798046E+00 1.313884440E+00 1.316632889E+00 1.320130253E+00 1.324406560E+00 1.329416563E+00 1.335045104E+00 1.341137717E+00 1.347539766E+00 1.354122159E+00 1.360785720E+00 1.367453060E+00
300 1.308212824E+00 1.308377106E+00 1.308615897E+00 1.308961613E+00 1.309459186E+00 1.310169309E+00 1.311170892E+00 1.312561022E+00 1.314449782E+00 1.316947162E+00 1.320141507E+00 1.324073980E+00 1.328720069E+00 1.333990755E+00 1.339756656E+00 1.345882344E+00 1.352250955E+00 1.358769993E+00 1.365364918E+00
305 1.310549844E+00 1.310698231E+00 1.310913926E+00 1.311226196E+00 1.311675609E+00 1.312316962E+00 1.313221564E+00 1.314477375E+00 1.316184766E+00 1.318445582E+00 1.321344970E+00 1.324929441E+00 1.329189940E+00 1.334060648E+00 1.339437457E+00 1.345206832E+00 1.351268000E+00 1.357539155E+00 1.363952305E+00
310 1.313489146E+00 1.313625656E+00 1.313824022E+00 1.314111042E+00 1.314523781E+00 1.315112133E+00 1.315940796E+00 1.317089218E+00 1.318647706E+00 1.320707955E+00 1.323347721E+00 1.326612717E+00 1.330502659E+00 1.334969687E+00 1.339932681E+00 1.345300660E+00 1.350991559E+00 1.356937677E+00 1.363081170E+00
315 1.317117776E+00 1.317247347E+00 1.317435501E+00 1.317707440E+00 1.318097849E+00 1.318653134E+00 1.319432866E+00 1.320509282E+00 1.321963136E+00 1.323874821E+00 1.326311125E+00 1.329310887E+00 1.332875027E+00 1.336966663E+00 1.341523127E+00 1.346474611E+00 1.351758836E+00 1.357324765E+00 1.363127913E+00
320 1.321082725E+00 1.321211050E+00 1.321397179E+00 1.321665779E+00 1.322050520E+00 1.322595995E+00 1.323358591E+00 1.324405177E+00 1.325808164E+00 1.327636278E+00 1.329942549E+00 1.332753269E+00 1.336062793E+00 1.339837190E+00 1.344026091E+00 1.348577639E+00 1.353448878E+00 1.358606831E+00 1.364022832E+00
325 1.324978728E+00 1.325112229E+00 1.325305637E+00 1.325584231E+00 1.325982261E+00 1.326544540E+00 1.327326582E+00 1.328392420E+00 1.329808062E+00 1.331631225E+00 1.333899448E+00 1.336621736E+00 1.339778510E+00 1.343330329E+00 1.347231633E+00 1.351443480E+00 1.355939857E+00 1.360705542E+00 1.365728774E+00
330 1.328801814E+00 1.328947586E+00 1.329158540E+00 1.329461849E+00 1.329894110E+00 1.330502518E+00 1.331344404E+00 1.332483586E+00 1.333982026E+00 1.335887333E+00 1.338220132E+00 1.340967782E+00 1.344089606E+00 1.347532177E+00 1.351246812E+00 1.355201653E+00 1.359384308E+00 1.363796001E+00 1.368442030E+00
335 1.331790577E+00 1.331956397E+00 1.332196154E+00 1.332540348E+00 1.333029752E+00 1.333716375E+00 1.334662194E+00 1.335933726E+00 1.337591386E+00 1.339673934E+00 1.342184125E+00 1.345083886E+00 1.348305085E+00 1.351772384E+00 1.355426264E+00 1.359235843E+00 1.363198346E+00 1.367329313E+00 1.371650243E+00
340 1.333782706E+00 1.333977661E+00 1.334259235E+00 1.334662943E+00 1.335235950E+00 1.336037601E+00 1.337137511E+00 1.338608129E+00 1.340510730E+00 1.342876290E+00 1.345688429E+00 1.348879789E+00 1.352348589E+00 1.355989940E+00 1.359726072E+00 1.363521005E+00 1.367377434E+00 1.371322677E+00 1.375393076E+00
