N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.155998000E-02 1.333997100E-02 1.561305900E-02 1.881402200E-02 2.273601000E-02 2.707500200E-02 3.224906800E-02 3.785708200E-02 4.318519400E-02 4.890878700E-02 5.438067700E-02
1.016672606E+01 8.408268000E-03 9.690366000E-03 1.107071200E-02 1.328562600E-02 1.605595400E-02 1.917223600E-02 2.297818800E-02 2.719597400E-02 3.131214000E-02 3.584498400E-02 4.031595200E-02
1.033324570E+01 6.074566000E-03 6.920084000E-03 7.785406000E-03 9.287913000E-03 1.120395000E-02 1.338834000E-02 1.611406700E-02 1.919006600E-02 2.225620700E-02 2.570206600E-02 2.918584900E-02
1.049996187E+01 4.381356000E-03 4.898099000E-03 5.445108000E-03 6.440753000E-03 7.741219000E-03 9.241843000E-03 1.115337000E-02 1.334458900E-02 1.556773500E-02 1.810904300E-02 2.073045800E-02
1.066670514E+01 3.169409000E-03 3.480252000E-03 3.950168000E-03 4.465553000E-03 5.306943000E-03 6.318654000E-03 7.635532000E-03 9.167739000E-03 1.074726100E-02 1.258041300E-02 1.450433300E-02
1.083333839E+01 2.312248000E-03 2.479744000E-03 2.755762000E-03 3.126051000E-03 3.619388000E-03 4.287829000E-03 5.179755000E-03 6.233916000E-03 7.338035000E-03 8.638520000E-03 1.002562400E-02
1.100000000E+01 1.714283000E-03 1.789719000E-03 1.936252000E-03 2.151936000E-03 2.465622000E-03 2.896531000E-03 3.489592000E-03 4.203302000E-03 4.963784000E-03 5.873617000E-03 6.860255000E-03
1.116672606E+01 1.300419000E-03 1.319431000E-03 1.382426000E-03 1.496461000E-03 1.687841000E-03 1.956768000E-03 2.342640000E-03 2.817250000E-03 3.332922000E-03 3.960945000E-03 4.654330000E-03
1.133324570E+01 1.013263000E-03 9.974490000E-04 1.010277000E-03 1.063179000E-03 1.170486000E-03 1.330915000E-03 1.575279000E-03 1.884330000E-03 2.227828000E-03 2.654919000E-03 3.136001000E-03
1.149996187E+01 8.108380000E-04 7.777690000E-04 7.595010000E-04 7.764600000E-04 8.298560000E-04 9.192370000E-04 1.068770000E-03 1.265073000E-03 1.489061000E-03 1.774664000E-03 2.103562000E-03
1.166670514E+01 6.647550000E-04 6.243950000E-04 5.903190000E-04 5.856800000E-04 6.062990000E-04 6.504010000E-04 7.378390000E-04 8.588250000E-04 1.001274000E-03 1.188786000E-03 1.410079000E-03
1.183333839E+01 5.548650000E-04 5.136090000E-04 4.729910000E-04 4.565290000E-04 4.585340000E-04 4.747140000E-04 5.224470000E-04 5.941960000E-04 6.820560000E-04 8.027700000E-04 9.492490000E-04
1.200000000E+01 4.687280000E-04 4.304440000E-04 3.901200000E-04 3.666350000E-04 3.589530000E-04 3.586430000E-04 3.815910000E-04 4.217910000E-04 4.737710000E-04 5.498110000E-04 6.451630000E-04
1.216672606E+01 3.985320000E-04 3.651620000E-04 3.261310000E-04 3.035620000E-04 2.897920000E-04 2.802990000E-04 2.882180000E-04 3.085760000E-04 3.373530000E-04 3.839530000E-04 4.449050000E-04
1.233324570E+01 3.396510000E-04 3.112650000E-04 2.778610000E-04 2.559870000E-04 2.398880000E-04 2.258340000E-04 2.249610000E-04 2.330840000E-04 2.470800000E-04 2.744890000E-04 3.125710000E-04
1.249996187E+01 2.891980000E-04 2.664930000E-04 2.383010000E-04 2.185110000E-04 2.023100000E-04 1.865810000E-04 1.808770000E-04 1.816880000E-04 1.864440000E-04 2.014690000E-04 2.244230000E-04
1.266670514E+01 2.458280000E-04 2.281040000E-04 2.050330000E-04 1.877600000E-04 1.728020000E-04 1.535570000E-04 1.491170000E-04 1.457680000E-04 1.449410000E-04 1.520560000E-04 1.650890000E-04
1.283333839E+01 2.080730000E-04 1.945990000E-04 1.762850000E-04 1.621590000E-04 1.488970000E-04 1.357920000E-04 1.277140000E-04 1.296600000E-04 1.303490000E-04 1.455620000E-04 1.308580000E-04
1.300000000E+01 1.751390000E-04 1.653340000E-04 1.510940000E-04 1.396520000E-04 1.284980000E-04 1.163650000E-04 1.106120000E-04 1.070070000E-04 1.074560000E-04 1.157470000E-04 1.268410000E-04
