T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.136340800E-02 8.198598000E-03 5.887358000E-03 4.222930000E-03 3.047402000E-03 2.223792000E-03 1.655140000E-03 1.263238000E-03 9.931070000E-04 8.007100000E-04 6.599010000E-04 5.527840000E-04 4.678900000E-04 3.982640000E-04 3.395880000E-04 2.893360000E-04 2.458480000E-04 2.079890000E-04 1.752140000E-04
295 1.328389300E-02 9.457275000E-03 6.687198000E-03 4.799291000E-03 3.405875000E-03 2.441839000E-03 1.766139000E-03 1.301855000E-03 9.891560000E-04 7.749210000E-04 6.230400000E-04 5.131580000E-04 4.299870000E-04 3.651810000E-04 3.107750000E-04 2.666990000E-04 2.281140000E-04 1.943820000E-04 1.652590000E-04
300 1.572234200E-02 1.134283800E-02 7.964751000E-03 5.540242000E-03 3.848489000E-03 2.679683000E-03 1.879945000E-03 1.339972000E-03 9.838810000E-04 7.438590000E-04 5.830420000E-04 4.703960000E-04 3.890000000E-04 3.256510000E-04 2.776110000E-04 2.379170000E-04 2.050880000E-04 1.760020000E-04 1.509400000E-04
305 1.909476000E-02 1.394629600E-02 9.730653000E-03 6.715142000E-03 4.609967000E-03 3.153802000E-03 2.164535000E-03 1.502598000E-03 1.059497000E-03 7.775080000E-04 5.888160000E-04 4.538630000E-04 3.670910000E-04 3.041060000E-04 2.564070000E-04 2.181530000E-04 1.881930000E-04 1.620390000E-04 1.396040000E-04
310 2.305915200E-02 1.623703400E-02 1.144769800E-02 8.086320000E-03 5.506934000E-03 3.723245000E-03 2.516143000E-03 1.713759000E-03 1.183789000E-03 8.399710000E-04 6.124860000E-04 4.638190000E-04 3.631860000E-04 2.929640000E-04 2.421310000E-04 2.038220000E-04 1.737700000E-04 1.490180000E-04 1.285450000E-04
315 2.742857200E-02 1.939125900E-02 1.350532500E-02 9.289247000E-03 6.323696000E-03 4.314137000E-03 2.945919000E-03 1.962362000E-03 1.333270000E-03 9.215830000E-04 6.533990000E-04 4.779590000E-04 3.616110000E-04 2.827200000E-04 2.276500000E-04 1.878620000E-04 1.585980000E-04 1.350440000E-04 1.162550000E-04
320 3.255189600E-02 2.318087200E-02 1.623041700E-02 1.120546400E-02 7.645508000E-03 5.166243000E-03 3.466691000E-03 2.319664000E-03 1.557137000E-03 1.056776000E-03 7.311070000E-04 5.193260000E-04 3.805130000E-04 2.881020000E-04 2.252120000E-04 1.812220000E-04 1.530310000E-04 1.286090000E-04 1.090880000E-04
325 3.799732800E-02 2.730434500E-02 1.925359700E-02 1.336771400E-02 9.161542000E-03 6.210625000E-03 4.173517000E-03 2.788735000E-03 1.861635000E-03 1.249517000E-03 8.495910000E-04 5.894330000E-04 4.197230000E-04 3.078720000E-04 2.329740000E-04 1.817870000E-04 1.563480000E-04 1.294570000E-04 1.051000000E-04
330 4.299389400E-02 3.120381200E-02 2.218291200E-02 1.550683600E-02 1.069062200E-02 7.284713000E-03 4.915772000E-03 3.292877000E-03 2.197388000E-03 1.468250000E-03 9.885490000E-04 6.751030000E-04 4.703750000E-04 3.358330000E-04 2.464710000E-04 1.862080000E-04 1.439140000E-04 1.370480000E-04 1.059540000E-04
335 4.839816400E-02 3.552632900E-02 2.549654600E-02 1.796874900E-02 1.247825600E-02 8.560011000E-03 5.811884000E-03 3.913101000E-03 2.619632000E-03 1.750628000E-03 1.173959000E-03 7.945940000E-04 5.457810000E-04 3.821720000E-04 2.737850000E-04 2.012060000E-04 1.212390000E-04 1.561490000E-04 1.129300000E-04
340 5.340711900E-02 3.967157500E-02 2.876165300E-02 2.044937500E-02 1.431507800E-02 9.895308000E-03 6.768382000E-03 4.588845000E-03 3.089959000E-03 2.072711000E-03 1.390812000E-03 9.382460000E-04 6.395010000E-04 4.422320000E-04 3.113680000E-04 2.238750000E-04 1.648400000E-04 1.771480000E-04 1.285730000E-04
