fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00L1 7:4 297.3 39 1.000E+000 3.597E+000 5.162E-006 6.832E+002 2.622E+000 2.927E-008 1.729E-004 1.079E-001 1.720E-004 4.783E-006 2.578E-001 5.500E-002 8.681E-005 1.256E-003 
00L2 7:26 300.5 38.58 1.000E+000 3.480E+000 5.448E-006 6.987E+002 2.585E+000 3.426E-008 1.751E-004 1.101E-001 1.742E-004 4.971E-006 2.592E-001 5.630E-002 8.814E-005 1.752E-002 
00L3 7:47 303.6 38.19 1.000E+000 3.626E+000 4.801E-006 7.135E+002 2.559E+000 3.889E-008 1.759E-004 1.111E-001 1.750E-004 5.070E-006 2.607E-001 5.700E-002 8.880E-005 9.805E-004 
00L4 8:8 307.2 37.74 1.000E+000 3.601E+000 4.836E-006 7.305E+002 2.522E+000 4.545E-008 1.772E-004 1.122E-001 1.762E-004 5.192E-006 2.626E-001 5.780E-002 8.967E-005 1.130E-003 
00L5 8:28 310 37.4 1.000E+000 3.466E+000 4.609E-006 7.433E+002 2.532E+000 4.737E-008 1.763E-004 1.111E-001 1.754E-004 5.148E-006 2.641E-001 5.740E-002 8.953E-005 1.610E-002 
00L6 8:45 313.7 36.96 1.000E+000 3.441E+000 4.361E-006 7.595E+002 2.517E+000 5.292E-008 1.776E-004 1.110E-001 1.767E-004 5.225E-006 2.664E-001 5.760E-002 9.056E-005 1.238E-002 
00L7 9:3 315.2 36.78 1.000E+000 3.324E+000 4.826E-006 7.659E+002 2.463E+000 5.941E-008 1.759E-004 1.101E-001 1.750E-004 5.148E-006 2.670E-001 5.730E-002 8.969E-005 2.038E-002 
00L8 9:22 318.9 36.36 1.000E+000 3.386E+000 4.595E-006 7.807E+002 2.466E+000 6.365E-008 1.798E-004 1.103E-001 1.789E-004 5.326E-006 2.698E-001 5.770E-002 9.215E-005 9.516E-004 
00L9 9:41 320.6 36.16 1.000E+000 3.499E+000 4.598E-006 7.871E+002 2.460E+000 6.615E-008 1.756E-004 1.072E-001 1.748E-004 5.064E-006 2.702E-001 5.610E-002 9.011E-005 7.069E-003 
0L10 10:0 323.6 35.83 1.000E+000 3.748E+000 4.556E-006 7.978E+002 2.452E+000 7.149E-008 1.768E-004 1.061E-001 1.759E-004 5.075E-006 2.720E-001 5.570E-002 9.096E-005 7.207E-004 
0L11 10:20 325.8 35.59 1.000E+000 3.864E+000 4.580E-006 8.049E+002 2.436E+000 7.554E-008 1.789E-004 1.054E-001 1.779E-004 5.131E-006 2.736E-001 5.550E-002 9.229E-005 4.600E-004 
0L12 10:45 328.2 35.33 1.000E+000 4.190E+000 4.302E-006 8.120E+002 2.502E+000 7.051E-008 1.847E-004 1.046E-001 1.836E-004 5.291E-006 2.757E-001 5.520E-002 9.568E-005 4.287E-002 
0L13 11:5 330.5 35.08 1.000E+000 4.098E+000 4.648E-006 8.181E+002 2.417E+000 8.513E-008 1.790E-004 1.018E-001 1.779E-004 4.997E-006 2.759E-001 5.380E-002 9.271E-005 1.970E-003 
0L14 11:26 333.4 34.78 1.000E+000 3.478E+000 4.393E-006 8.248E+002 2.430E+000 8.804E-008 1.796E-004 9.907E-002 1.787E-004 4.907E-006 2.772E-001 5.240E-002 9.348E-005 1.552E-002 
0L15 11:57 335.9 34.52 1.000E+000 3.032E+000 5.015E-006 8.294E+002 2.377E+000 9.967E-008 1.756E-004 9.578E-002 1.748E-004 4.649E-006 2.777E-001 5.070E-002 9.151E-005 1.160E-003 
