fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 9:15:04 294.9 39.32 1.000E+000 8.490E-001 4.436E-006 2.348E+004 3.070E+000 2.739E-009 8.874E-004 
0T02 9:17:50 295 39.3 1.000E+000 8.250E-001 4.628E-006 2.327E+004 3.067E+000 2.768E-009 8.457E-004 
0T03 9:19:56 295 39.3 1.000E+000 8.421E-001 4.530E-006 2.257E+004 3.067E+000 2.766E-009 8.168E-004 
0T04 9:21:54 295 39.3 1.000E+000 8.516E-001 4.479E-006 2.311E+004 3.067E+000 2.767E-009 8.823E-004 
0T05 9:24:22 295 39.3 1.000E+000 8.408E-001 4.500E-006 2.329E+004 3.068E+000 2.766E-009 8.387E-004 
0T06 9:28:36 295 39.3 1.000E+000 8.521E-001 4.461E-006 2.295E+004 3.066E+000 2.782E-009 8.078E-004 
0T07 9:30:52 294.9 39.32 1.000E+000 8.617E-001 4.323E-006 2.455E+004 3.073E+000 2.734E-009 8.490E-004 
0T08 9:33:46 295 39.3 1.000E+000 8.604E-001 4.416E-006 2.489E+004 3.071E+000 2.762E-009 8.405E-004 
0T09 9:36:56 295 39.3 1.000E+000 8.526E-001 4.410E-006 2.476E+004 3.072E+000 2.762E-009 8.830E-004 
0T10 9:40:06 295 39.3 1.000E+000 8.238E-001 4.662E-006 2.364E+004 3.067E+000 2.785E-009 8.169E-004 
0T11 9:44:58 295 39.3 1.000E+000 8.369E-001 4.583E-006 2.342E+004 3.067E+000 2.795E-009 8.288E-004 
0T12 9:49:00 295 39.3 1.000E+000 8.281E-001 4.644E-006 2.385E+004 3.067E+000 2.791E-009 8.310E-004 
0T13 9:53:08 295 39.3 1.000E+000 8.605E-001 4.456E-006 2.444E+004 3.066E+000 2.794E-009 8.792E-004 
0T14 9:57:20 295 39.3 1.000E+000 8.329E-001 4.618E-006 2.392E+004 3.066E+000 2.799E-009 8.577E-004 
0T15 10:02:08 295 39.3 1.000E+000 8.507E-001 4.496E-006 2.448E+004 3.068E+000 2.793E-009 8.203E-004 
0T16 10:08:10 295 39.3 1.000E+000 8.555E-001 4.501E-006 2.351E+004 3.063E+000 2.821E-009 8.279E-004 
0T17 10:12:48 295 39.3 1.000E+000 8.414E-001 4.535E-006 2.430E+004 3.066E+000 2.809E-009 8.428E-004 
0T18 10:16:56 295 39.3 1.000E+000 8.672E-001 4.364E-006 2.478E+004 3.068E+000 2.801E-009 8.529E-004 
0T19 10:25:02 295 39.3 1.000E+000 8.352E-001 4.584E-006 2.452E+004 3.065E+000 2.819E-009 8.246E-004 
0T20 10:32:52 295 39.3 1.000E+000 8.517E-001 4.533E-006 2.585E+004 3.069E+000 2.804E-009 8.733E-004 
0T21 10:39:40 295 39.3 1.000E+000 8.675E-001 4.387E-006 2.483E+004 3.065E+000 2.828E-009 8.523E-004 
0T22 10:46:06 295.1 39.29 1.000E+000 8.361E-001 4.631E-006 2.493E+004 3.063E+000 2.845E-009 9.271E-004 
0T23 10:52:44 295.1 39.29 1.000E+000 8.410E-001 4.632E-006 2.383E+004 3.060E+000 2.860E-009 8.917E-004 
0T24 11:03:18 295 39.3 1.000E+000 8.590E-001 4.464E-006 2.551E+004 3.067E+000 2.824E-009 8.237E-004 
0T25 11:13:36 295 39.3 1.000E+000 8.511E-001 4.554E-006 2.580E+004 3.066E+000 2.830E-009 9.096E-004 
0T26 11:24:34 295 39.3 1.000E+000 8.348E-001 4.586E-006 2.529E+004 3.063E+000 2.842E-009 8.241E-004 
0T27 11:35:22 295 39.3 1.000E+000 8.342E-001 4.617E-006 2.631E+004 3.066E+000 2.832E-009 8.397E-004 
0T28 11:45:28 295 39.3 1.000E+000 8.510E-001 4.499E-006 2.557E+004 3.065E+000 2.834E-009 8.926E-004 
0T29 11:55:20 295 39.3 1.000E+000 8.178E-001 4.750E-006 2.532E+004 3.062E+000 2.853E-009 8.691E-004 
0T30 12:03:16 295 39.3 1.000E+000 8.460E-001 4.576E-006 2.530E+004 3.063E+000 2.847E-009 8.494E-004 
0T31 12:12:56 295 39.3 1.000E+000 8.652E-001 4.409E-006 2.439E+004 3.061E+000 2.856E-009 8.551E-004 
0T32 12:23:00 295 39.3 1.000E+000 8.370E-001 4.630E-006 2.600E+004 3.061E+000 2.857E-009 9.007E-004 
