fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 9:15:04 294.9 39.32 1.000E+000 8.400E-001 4.562E-006 2.435E+004 3.085E+000 2.757E-009 8.921E-004 
0T02 9:17:50 295 39.3 1.000E+000 8.400E-001 4.537E-006 2.503E+004 3.087E+000 2.769E-009 8.575E-004 
0T03 9:19:56 295 39.3 1.000E+000 8.400E-001 4.590E-006 2.359E+004 3.083E+000 2.780E-009 8.252E-004 
0T04 9:21:54 295 39.3 1.000E+000 8.400E-001 4.634E-006 2.340E+004 3.080E+000 2.796E-009 8.890E-004 
0T05 9:24:22 295 39.3 1.000E+000 8.400E-001 4.549E-006 2.435E+004 3.085E+000 2.781E-009 8.442E-004 
0T06 9:28:36 295 39.3 1.000E+000 8.400E-001 4.610E-006 2.389E+004 3.082E+000 2.798E-009 8.096E-004 
0T07 9:30:52 294.9 39.32 1.000E+000 8.400E-001 4.548E-006 2.604E+004 3.089E+000 2.748E-009 8.674E-004 
0T08 9:33:46 295 39.3 1.000E+000 8.400E-001 4.641E-006 2.574E+004 3.086E+000 2.782E-009 8.413E-004 
0T09 9:36:56 295 39.3 1.000E+000 8.400E-001 4.551E-006 2.587E+004 3.088E+000 2.778E-009 8.867E-004 
0T10 9:40:06 295 39.3 1.000E+000 8.400E-001 4.599E-006 2.518E+004 3.084E+000 2.796E-009 8.342E-004 
0T11 9:44:58 295 39.3 1.000E+000 8.400E-001 4.598E-006 2.467E+004 3.083E+000 2.807E-009 8.347E-004 
0T12 9:49:00 295 39.3 1.000E+000 8.400E-001 4.616E-006 2.470E+004 3.082E+000 2.811E-009 8.399E-004 
0T13 9:53:08 295 39.3 1.000E+000 8.400E-001 4.701E-006 2.476E+004 3.078E+000 2.825E-009 8.811E-004 
0T14 9:57:20 295 39.3 1.000E+000 8.400E-001 4.590E-006 2.534E+004 3.084E+000 2.807E-009 8.587E-004 
0T15 10:02:08 295 39.3 1.000E+000 8.400E-001 4.632E-006 2.555E+004 3.084E+000 2.809E-009 8.239E-004 
0T16 10:08:10 295 39.3 1.000E+000 8.400E-001 4.666E-006 2.445E+004 3.078E+000 2.838E-009 8.260E-004 
0T17 10:12:48 295 39.3 1.000E+000 8.400E-001 4.597E-006 2.542E+004 3.082E+000 2.824E-009 8.461E-004 
0T18 10:16:56 295 39.3 1.000E+000 8.400E-001 4.626E-006 2.463E+004 3.079E+000 2.839E-009 8.588E-004 
0T19 10:25:02 295 39.3 1.000E+000 8.400E-001 4.580E-006 2.616E+004 3.083E+000 2.825E-009 8.296E-004 
0T20 10:32:52 295 39.3 1.000E+000 8.400E-001 4.677E-006 2.765E+004 3.085E+000 2.817E-009 8.921E-004 
0T21 10:39:40 295 39.3 1.000E+000 8.400E-001 4.636E-006 2.582E+004 3.080E+000 2.846E-009 8.483E-004 
0T22 10:46:06 295.1 39.29 1.000E+000 8.400E-001 4.627E-006 2.659E+004 3.081E+000 2.851E-009 9.319E-004 
0T23 10:52:44 295.1 39.29 1.000E+000 8.400E-001 4.676E-006 2.516E+004 3.078E+000 2.870E-009 8.931E-004 
0T24 11:03:18 295 39.3 1.000E+000 8.400E-001 4.671E-006 2.690E+004 3.082E+000 2.840E-009 8.309E-004 
0T25 11:13:36 295 39.3 1.000E+000 8.400E-001 4.695E-006 2.692E+004 3.081E+000 2.848E-009 9.113E-004 
0T26 11:24:34 295 39.3 1.000E+000 8.400E-001 4.587E-006 2.670E+004 3.080E+000 2.854E-009 8.258E-004 
0T27 11:35:22 295 39.3 1.000E+000 8.400E-001 4.609E-006 2.776E+004 3.083E+000 2.844E-009 8.413E-004 
0T28 11:45:28 295 39.3 1.000E+000 8.400E-001 4.636E-006 2.732E+004 3.082E+000 2.847E-009 9.035E-004 
0T29 11:55:20 295 39.3 1.000E+000 8.400E-001 4.571E-006 2.850E+004 3.084E+000 2.844E-009 8.934E-004 
0T30 12:03:16 295 39.3 1.000E+000 8.400E-001 4.673E-006 2.643E+004 3.079E+000 2.863E-009 8.497E-004 
