Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.208099399E+00 1.143450595E+00 6.464880400E-02 1.170644912E+00 1.130280061E+00 4.036485100E-02
1.468000E+10 1.208107862E+00 1.143739758E+00 6.436810400E-02 1.175886073E+00 1.134463087E+00 4.142298600E-02
2.154000E+10 1.208120070E+00 1.144148876E+00 6.397119400E-02 1.179658412E+00 1.137667038E+00 4.199137400E-02
3.162000E+10 1.208137739E+00 1.144720549E+00 6.341719000E-02 1.185480482E+00 1.140214125E+00 4.526635700E-02
4.642000E+10 1.208163396E+00 1.145501136E+00 6.266226000E-02 1.188297913E+00 1.142376314E+00 4.592159900E-02
6.813000E+10 1.208200321E+00 1.146538447E+00 6.166187400E-02 1.192675108E+00 1.144373413E+00 4.830169500E-02
1.000000E+11 1.208253387E+00 1.147865149E+00 6.038823800E-02 1.196160429E+00 1.146364474E+00 4.979595500E-02
1.468000E+11 1.208328440E+00 1.149484765E+00 5.884367500E-02 1.196904082E+00 1.148443372E+00 4.846071000E-02
2.154000E+11 1.208433312E+00 1.151724494E+00 5.670881800E-02 1.197462692E+00 1.151001413E+00 4.646127900E-02
3.162000E+11 1.208576654E+00 1.154640960E+00 5.393569400E-02 1.204479033E+00 1.154137470E+00 5.034156300E-02
4.642000E+11 1.208767138E+00 1.156437455E+00 5.232968300E-02 1.208265820E+00 1.156087463E+00 5.217835700E-02
6.813000E+11 1.209011133E+00 1.158165793E+00 5.084534000E-02 1.208670450E+00 1.157922751E+00 5.074769900E-02
1.000000E+12 1.209309159E+00 1.160057143E+00 4.925201600E-02 1.209077855E+00 1.159888684E+00 4.918917100E-02
1.468000E+12 1.209653323E+00 1.161706698E+00 4.794662500E-02 1.209496436E+00 1.161546515E+00 4.794992100E-02
2.154000E+12 1.209968146E+00 1.164057235E+00 4.591091100E-02 1.209862663E+00 1.163482371E+00 4.638029200E-02
3.162000E+12 1.210461244E+00 1.173574072E+00 3.688717200E-02 1.210389117E+00 1.172995125E+00 3.739399200E-02
4.642000E+12 1.221542528E+00 1.175703462E+00 4.583906600E-02 1.220133860E+00 1.175584584E+00 4.454927600E-02
6.813000E+12 1.221913260E+00 1.176377114E+00 4.553614600E-02 1.221876789E+00 1.176383674E+00 4.549311500E-02
1.000000E+13 1.222225971E+00 1.171089756E+00 5.113621500E-02 1.222199943E+00 1.171131958E+00 5.106798500E-02
