T d154 d184 d214 d244
d 150 180 210 240
290 1.246351005E+00 1.245066252E+00 1.243613580E+00 1.241870091E+00
295 1.248821731E+00 1.247638181E+00 1.246147414E+00 1.244656494E+00
300 1.251662219E+00 1.250277637E+00 1.248760180E+00 1.247366212E+00
305 1.254636830E+00 1.252843383E+00 1.251230213E+00 1.249722712E+00
310 1.257226774E+00 1.255020523E+00 1.253224560E+00 1.251332184E+00
315 1.259143205E+00 1.256428216E+00 1.254029735E+00 1.251354736E+00
320 1.259827508E+00 1.256620917E+00 1.253467960E+00 1.250206466E+00
325 1.258658938E+00 1.254671391E+00 1.250588202E+00 1.246636881E+00
330 1.254863667E+00 1.249721824E+00 1.244545456E+00 1.239428429E+00
335 1.247116934E+00 1.240322938E+00 1.233672433E+00 1.227129988E+00
340 1.233221871E+00 1.224134010E+00 1.215451994E+00 1.205711034E+00
