T d154 d184 d214 d244
d 150 180 210 240
290 1.223508453E+00 1.219920613E+00 1.218137861E+00 1.216291931E+00
295 1.224059727E+00 1.220433798E+00 1.218611729E+00 1.216467373E+00
300 1.223526265E+00 1.219544039E+00 1.217435333E+00 1.214692258E+00
305 1.220434233E+00 1.215352323E+00 1.212344744E+00 1.208695510E+00
310 1.211784951E+00 1.204766245E+00 1.199921188E+00 1.194650760E+00
315 1.192590319E+00 1.182056148E+00 1.173800911E+00 1.165671205E+00
320 1.154844267E+00 1.138474685E+00 1.124988228E+00 1.112038755E+00
325 1.088274702E+00 1.063686420E+00 1.043170026E+00 1.024273420E+00
330 1.010098676E+00 1.009206759E+00 1.008560460E+00 1.008047919E+00
335 1.010390933E+00 1.009707295E+00 1.009200197E+00 1.008796044E+00
340 1.011693547E+00 1.011190626E+00 1.010813423E+00 1.010505098E+00
