N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.068243992E+00 1.067503307E+00 1.066892727E+00 1.066357382E+00
1.600000000E+01 1.176875396E+00 1.158472091E+00 1.140149160E+00 1.126183780E+00
1.700000000E+01 1.345205926E+00 1.340874291E+00 1.336769879E+00 1.333977661E+00
1.549996187E+01 1.013733371E+00 1.012861277E+00 1.012231818E+00 1.011739992E+00
1.649996187E+01 1.294408203E+00 1.288753598E+00 1.282656457E+00 1.276869015E+00
1.674996808E+01 1.321661403E+00 1.315650621E+00 1.311572019E+00 1.307256795E+00
1.624993176E+01 1.256837698E+00 1.247104807E+00 1.237828949E+00 1.227443482E+00
1.574996808E+01 1.009864959E+00 1.008794177E+00 1.008065690E+00 1.007500237E+00
1.524993176E+01 1.028151168E+00 1.027394622E+00 1.026807843E+00 1.026324877E+00
