N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.025479807E+00 1.024420661E+00 1.023620978E+00 1.022984599E+00
1.600000000E+01 1.251788269E+00 1.245457352E+00 1.239340548E+00 1.233676704E+00
1.700000000E+01 1.333876378E+00 1.330909402E+00 1.327218210E+00 1.325112229E+00
1.549996187E+01 1.088477303E+00 1.063510301E+00 1.042688066E+00 1.023521260E+00
1.649996187E+01 1.294410038E+00 1.291482292E+00 1.287933644E+00 1.285030559E+00
1.674996808E+01 1.314104881E+00 1.309635035E+00 1.306902302E+00 1.304305150E+00
1.624993176E+01 1.276270478E+00 1.271964464E+00 1.267756778E+00 1.263785327E+00
1.574996808E+01 1.204581728E+00 1.192869902E+00 1.182056890E+00 1.172759583E+00
1.524993176E+01 1.014522602E+00 1.013301691E+00 1.012398727E+00 1.011697707E+00
