N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.183038731E+00 1.177140955E+00 1.171033964E+00 1.163919779E+00
1.600000000E+01 1.251594004E+00 1.248373635E+00 1.245766561E+00 1.242309763E+00
1.700000000E+01 1.318507441E+00 1.313514392E+00 1.309277440E+00 1.307155211E+00
1.549996187E+01 1.227261679E+00 1.223134133E+00 1.220981127E+00 1.218607935E+00
1.649996187E+01 1.279918108E+00 1.275740605E+00 1.272888076E+00 1.270328786E+00
1.674996808E+01 1.297833027E+00 1.292149825E+00 1.289514052E+00 1.286978118E+00
1.624993176E+01 1.264515113E+00 1.261393069E+00 1.258507405E+00 1.256005624E+00
1.574996808E+01 1.239428628E+00 1.236435889E+00 1.232944225E+00 1.230922817E+00
1.524993176E+01 1.211705221E+00 1.207787176E+00 1.204484876E+00 1.201410107E+00
