N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 340 1.800E-4 1.146561893E+00 1.157325927E+00
1.468000E+10 1.000E+16 340 1.800E-4 1.150614665E+00 1.158055743E+00
2.154000E+10 1.000E+16 340 1.800E-4 1.153995610E+00 1.159114050E+00
3.162000E+10 1.000E+16 340 1.800E-4 1.157125659E+00 1.160640151E+00
4.642000E+10 1.000E+16 340 1.800E-4 1.160408102E+00 1.162822953E+00
6.813000E+10 1.000E+16 340 1.800E-4 1.164244604E+00 1.165908497E+00
1.000000E+11 1.000E+16 340 1.800E-4 1.169044896E+00 1.170197102E+00
1.468000E+11 1.000E+16 340 1.800E-4 1.175212547E+00 1.176016516E+00
2.154000E+11 1.000E+16 340 1.800E-4 1.183086048E+00 1.183653073E+00
3.162000E+11 1.000E+16 340 1.800E-4 1.192821880E+00 1.193227574E+00
4.642000E+11 1.000E+16 340 1.800E-4 1.204240541E+00 1.204535907E+00
6.813000E+11 1.000E+16 340 1.800E-4 1.216722402E+00 1.216941392E+00
1.000000E+12 1.000E+16 340 1.800E-4 1.229293354E+00 1.229458219E+00
1.468000E+12 1.000E+16 340 1.800E-4 1.240957167E+00 1.241082444E+00
2.154000E+12 1.000E+16 340 1.800E-4 1.251091950E+00 1.251187455E+00
3.162000E+12 1.000E+16 340 1.800E-4 1.259744377E+00 1.259814378E+00
4.642000E+12 1.000E+16 340 1.800E-4 1.266861524E+00 1.266941093E+00
6.813000E+12 1.000E+16 340 1.800E-4 1.272924919E+00 1.272981950E+00
1.000000E+13 1.000E+16 340 1.800E-4 1.278353553E+00 1.278388857E+00
