N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.185319076E+00 1.165403527E+00 1.125400759E+00 1.049140051E+00 1.012613756E+00 1.013748294E+00 1.016855779E+00 1.022630098E+00 1.032016258E+00 1.046005661E+00 1.065366624E+00
1.600000000E+01 1.240739630E+00 1.242618696E+00 1.244715277E+00 1.246711615E+00 1.247840625E+00 1.247304186E+00 1.243809255E+00 1.234927141E+00 1.217222461E+00 1.185045295E+00 1.131352239E+00
1.700000000E+01 1.307669130E+00 1.307805432E+00 1.308961613E+00 1.311226196E+00 1.314111042E+00 1.317707440E+00 1.321665779E+00 1.325584231E+00 1.329461849E+00 1.332540348E+00 1.334662943E+00
1.549996187E+01 1.218780972E+00 1.218940197E+00 1.217326561E+00 1.211696129E+00 1.198255459E+00 1.170116759E+00 1.117412860E+00 1.030169939E+00 1.008911222E+00 1.009708174E+00 1.011592064E+00
1.649996187E+01 1.269437471E+00 1.270775390E+00 1.272919029E+00 1.275606610E+00 1.278506692E+00 1.281454195E+00 1.284036685E+00 1.285563739E+00 1.285735084E+00 1.283606168E+00 1.278104889E+00
1.674996808E+01 1.286690168E+00 1.287528016E+00 1.289367330E+00 1.292024420E+00 1.295212292E+00 1.298375937E+00 1.301794099E+00 1.304793547E+00 1.307196878E+00 1.308556530E+00 1.308109933E+00
1.624993176E+01 1.254534160E+00 1.256370059E+00 1.258681555E+00 1.261231228E+00 1.263620739E+00 1.264998906E+00 1.265737400E+00 1.264483779E+00 1.259777785E+00 1.249839410E+00 1.229781938E+00
1.574996808E+01 1.229744990E+00 1.231209861E+00 1.232386834E+00 1.232486894E+00 1.230168442E+00 1.222880882E+00 1.206847616E+00 1.175691159E+00 1.121160374E+00 1.035057327E+00 1.007493785E+00
1.524993176E+01 1.206116395E+00 1.201988150E+00 1.191294939E+00 1.167455488E+00 1.119850398E+00 1.035684600E+00 1.010601014E+00 1.011616224E+00 1.014119709E+00 1.018634275E+00 1.025852331E+00
