N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 320 1.500E-4 1.234398389E+00 1.240781447E+00
1.468000E+10 3.162E+15 320 1.500E-4 1.236343132E+00 1.240812282E+00
2.154000E+10 3.162E+15 320 1.500E-4 1.237747781E+00 1.240857612E+00
3.162000E+10 3.162E+15 320 1.500E-4 1.238750368E+00 1.240922655E+00
4.642000E+10 3.162E+15 320 1.500E-4 1.239505552E+00 1.240990780E+00
6.813000E+10 3.162E+15 320 1.500E-4 1.240066125E+00 1.241087981E+00
1.000000E+11 3.162E+15 320 1.500E-4 1.240522031E+00 1.241224307E+00
1.468000E+11 3.162E+15 320 1.500E-4 1.240936223E+00 1.241418833E+00
2.154000E+11 3.162E+15 320 1.500E-4 1.241370731E+00 1.241702775E+00
3.162000E+11 3.162E+15 320 1.500E-4 1.241869398E+00 1.242098415E+00
4.642000E+11 3.162E+15 320 1.500E-4 1.242493114E+00 1.242651764E+00
6.813000E+11 3.162E+15 320 1.500E-4 1.243295097E+00 1.243405710E+00
1.000000E+12 3.162E+15 320 1.500E-4 1.244311549E+00 1.244389080E+00
1.468000E+12 3.162E+15 320 1.500E-4 1.245646086E+00 1.245701657E+00
2.154000E+12 3.162E+15 320 1.500E-4 1.247282300E+00 1.247322686E+00
3.162000E+12 3.162E+15 320 1.500E-4 1.249212459E+00 1.249242509E+00
4.642000E+12 3.162E+15 320 1.500E-4 1.251443845E+00 1.251466663E+00
6.813000E+12 3.162E+15 320 1.500E-4 1.253974325E+00 1.253992497E+00
1.000000E+13 3.162E+15 320 1.500E-4 1.256868555E+00 1.256883952E+00
