N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 310 1.800E-4 1.231635086E+00 1.236716049E+00
1.468000E+10 3.162E+15 310 1.800E-4 1.233277427E+00 1.236780566E+00
2.154000E+10 3.162E+15 310 1.800E-4 1.234430466E+00 1.236875742E+00
3.162000E+10 3.162E+15 310 1.800E-4 1.235266448E+00 1.236964993E+00
4.642000E+10 3.162E+15 310 1.800E-4 1.235901326E+00 1.237076359E+00
6.813000E+10 3.162E+15 310 1.800E-4 1.236408612E+00 1.237219535E+00
1.000000E+11 3.162E+15 310 1.800E-4 1.236849525E+00 1.237408729E+00
1.468000E+11 3.162E+15 310 1.800E-4 1.237278159E+00 1.237664113E+00
2.154000E+11 3.162E+15 310 1.800E-4 1.237746441E+00 1.238013553E+00
3.162000E+11 3.162E+15 310 1.800E-4 1.238308266E+00 1.238494058E+00
4.642000E+11 3.162E+15 310 1.800E-4 1.239022101E+00 1.239152352E+00
6.813000E+11 3.162E+15 310 1.800E-4 1.239951149E+00 1.240043537E+00
1.000000E+12 3.162E+15 310 1.800E-4 1.241145926E+00 1.241213539E+00
1.468000E+12 3.162E+15 310 1.800E-4 1.242694069E+00 1.242743860E+00
2.154000E+12 3.162E+15 310 1.800E-4 1.244598860E+00 1.244636398E+00
3.162000E+12 3.162E+15 310 1.800E-4 1.246953420E+00 1.246982811E+00
4.642000E+12 3.162E+15 310 1.800E-4 1.249729314E+00 1.249752963E+00
6.813000E+12 3.162E+15 310 1.800E-4 1.252878059E+00 1.252897667E+00
1.000000E+13 3.162E+15 310 1.800E-4 1.256288940E+00 1.256305551E+00
