N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+15 310 1.800E-4 1.204441897E+00 1.207868368E+00
1.468000E+10 3.162E+15 310 1.800E-4 1.205681532E+00 1.208049164E+00
2.154000E+10 3.162E+15 310 1.800E-4 1.206680567E+00 1.208311522E+00
3.162000E+10 3.162E+15 310 1.800E-4 1.207568974E+00 1.208690255E+00
4.642000E+10 3.162E+15 310 1.800E-4 1.208462659E+00 1.209232888E+00
6.813000E+10 3.162E+15 310 1.800E-4 1.209472720E+00 1.210001951E+00
1.000000E+11 3.162E+15 310 1.800E-4 1.210711061E+00 1.211075257E+00
1.468000E+11 3.162E+15 310 1.800E-4 1.212289724E+00 1.212541135E+00
2.154000E+11 3.162E+15 310 1.800E-4 1.214312099E+00 1.214484757E+00
3.162000E+11 3.162E+15 310 1.800E-4 1.216819837E+00 1.216940653E+00
4.642000E+11 3.162E+15 310 1.800E-4 1.219854216E+00 1.219939755E+00
6.813000E+11 3.162E+15 310 1.800E-4 1.223284593E+00 1.223346138E+00
1.000000E+12 3.162E+15 310 1.800E-4 1.227013220E+00 1.227058427E+00
1.468000E+12 3.162E+15 310 1.800E-4 1.230828723E+00 1.230862984E+00
2.154000E+12 3.162E+15 310 1.800E-4 1.234568479E+00 1.234594962E+00
3.162000E+12 3.162E+15 310 1.800E-4 1.238299140E+00 1.238319601E+00
4.642000E+12 3.162E+15 310 1.800E-4 1.241975697E+00 1.241992574E+00
6.813000E+12 3.162E+15 310 1.800E-4 1.245628377E+00 1.245642526E+00
1.000000E+13 3.162E+15 310 1.800E-4 1.249250130E+00 1.249262307E+00
