T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.357101730E+00 1.286984990E+00 7.011674000E-02 1.355620701E+00 1.286641955E+00 6.897874600E-02 1.481029000E-03 3.430350000E-04
295 1.354750955E+00 1.093506782E+00 2.612441730E-01 1.353325673E+00 1.093348688E+00 2.599769850E-01 1.425282000E-03 1.580940000E-04
300 1.352962328E+00 1.285689288E+00 6.727304000E-02 1.351613045E+00 1.285395901E+00 6.621714400E-02 1.349283000E-03 2.933870000E-04
305 1.351957169E+00 1.111973488E+00 2.399836810E-01 1.350700574E+00 1.111806584E+00 2.388939900E-01 1.256595000E-03 1.669040000E-04
310 1.351867853E+00 1.287784802E+00 6.408305100E-02 1.350713100E+00 1.287545695E+00 6.316740500E-02 1.154753000E-03 2.391070000E-04
315 1.352668197E+00 1.131769124E+00 2.208990730E-01 1.351619359E+00 1.131580307E+00 2.200390520E-01 1.048838000E-03 1.888170000E-04
320 1.354381726E+00 1.293065938E+00 6.131578800E-02 1.353436209E+00 1.292859991E+00 6.057621800E-02 9.455170000E-04 2.059470000E-04
325 1.356773147E+00 1.151621001E+00 2.051521460E-01 1.355923150E+00 1.151418868E+00 2.045042820E-01 8.499970000E-04 2.021330000E-04
330 1.359795589E+00 1.300119912E+00 5.967567700E-02 1.359028666E+00 1.299920450E+00 5.910821600E-02 7.669230000E-04 1.994620000E-04
335 1.363582729E+00 1.171675713E+00 1.919070160E-01 1.362883570E+00 1.171455613E+00 1.914279570E-01 6.991590000E-04 2.201000000E-04
340 1.367695058E+00 1.307073276E+00 6.062178200E-02 1.367044504E+00 1.306855185E+00 6.018931900E-02 6.505540000E-04 2.180910000E-04
