cprpf1Mn1.dat - 2.5.2024  :51342000
T=295.12 f=1000000 Vm=0.01 Im=10

cprpf1Mn2.dat - 2.5.2024  :51434000
T=295.12 f=1000000 Vm=0.01 Im=10

cprp100fn1.dat - 2.5.2024  :51528000
T=295.10 f=100000 Vm=0.01 Im=10

cprp100fn2.dat - 2.5.2024  :51622000
T=295.10 f=100000 Vm=0.01 Im=10

cprp10fn1.dat - 2.5.2024  :51716000
T=295.10 f=10000 Vm=0.01 Im=10

cprp10fn2.dat - 2.5.2024  :51810000
T=295.11 f=10000 Vm=0.01 Im=10

cprpf1Mn3.dat - 2.5.2024  :51974000
T=295.12 f=1000000 Vm=0.01 Im=10

cprpf1Mn4.dat - 2.5.2024  :52066000
T=295.11 f=1000000 Vm=0.01 Im=10

cprp100fn3.dat - 2.5.2024  :52162000
T=295.12 f=100000 Vm=0.01 Im=10

cprp100fn4.dat - 2.5.2024  :52254000
T=295.12 f=100000 Vm=0.01 Im=10

cprp10fn3.dat - 2.5.2024  :52348000
T=295.12 f=10000 Vm=0.01 Im=10

cprp10fn4.dat - 2.5.2024  :52442000
T=295.13 f=10000 Vm=0.01 Im=10

cpg0Vn1.dat - 2.5.2024  :52734000
T=295.10 f=1000000 Vm=0.01 Im=10

cpg0V4n1.dat - 2.5.2024  :52986000
T=295.11 f=1000000 Vb=0.4 Vm=0.01 Im=10

rrm1V2n1.dat - 2.5.2024  :53160000
T=295.10 f=1000000 Vb=-1.2 Vm=0.01 Im=10

rrm1Vn1.dat - 2.5.2024  :53300000
T=295.10 f=1000000 Vb=-1 Vm=0.01 Im=10

rrm0V8n1.dat - 2.5.2024  :53440000
T=295.09 f=1000000 Vb=-0.8 Vm=0.01 Im=10

rrm0V6n1.dat - 2.5.2024  :53582000
T=295.08 f=1000000 Vb=-0.6 Vm=0.01 Im=10

rrm0V4n1.dat - 2.5.2024  :53722000
T=295.09 f=1000000 Vb=-0.4 Vm=0.01 Im=10

rrm0V2n1.dat - 2.5.2024  :53864000
T=295.09 f=1000000 Vb=-0.2 Vm=0.01 Im=10

rr2V22E-16n1.dat - 2.5.2024  :54006000
T=295.09 f=1000000 Vm=0.01 Im=10

rr0V2n1.dat - 2.5.2024  :54146000
T=295.11 f=1000000 Vb=0.2 Vm=0.01 Im=10

rr0V4n1.dat - 2.5.2024  :54288000
T=295.13 f=1000000 Vb=0.4 Vm=0.01 Im=10

