Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.006300441E+00 1.061077102E+00 -5.477666100E-02 1.005739356E+00 1.059283513E+00 -5.354415700E-02
1.468000E+10 1.006299740E+00 1.061166427E+00 -5.486668700E-02 1.005981740E+00 1.059851775E+00 -5.387003500E-02
2.154000E+10 1.006298822E+00 1.061430251E+00 -5.513142900E-02 1.006021758E+00 1.060424698E+00 -5.440294000E-02
3.162000E+10 1.006297707E+00 1.061815259E+00 -5.551755200E-02 1.006096911E+00 1.061106180E+00 -5.500926900E-02
4.642000E+10 1.006296550E+00 1.062344635E+00 -5.604808500E-02 1.006230313E+00 1.061852441E+00 -5.562212800E-02
6.813000E+10 1.006307477E+00 1.062998743E+00 -5.669126600E-02 1.006218412E+00 1.062655655E+00 -5.643724300E-02
1.000000E+11 1.006320264E+00 1.063936492E+00 -5.761622800E-02 1.006266697E+00 1.063685972E+00 -5.741927500E-02
1.468000E+11 1.006359525E+00 1.064695874E+00 -5.833634900E-02 1.006314440E+00 1.064546278E+00 -5.823183800E-02
2.154000E+11 1.006542774E+00 1.065680746E+00 -5.913797200E-02 1.006412196E+00 1.065561667E+00 -5.914947100E-02
3.162000E+11 1.006660257E+00 1.067176880E+00 -6.051662300E-02 1.006637036E+00 1.068763292E+00 -6.212625600E-02
4.642000E+11 1.006971149E+00 1.070497333E+00 -6.352618400E-02 1.006951938E+00 1.070434711E+00 -6.348277300E-02
6.813000E+11 1.007161352E+00 1.072234603E+00 -6.507325100E-02 1.007149964E+00 1.072202504E+00 -6.505254000E-02
1.000000E+12 1.007593275E+00 1.072721049E+00 -6.512777400E-02 1.007582727E+00 1.072698632E+00 -6.511590500E-02
1.468000E+12 1.008368243E+00 1.073312217E+00 -6.494397400E-02 1.008360593E+00 1.073296347E+00 -6.493575400E-02
2.154000E+12 1.009124792E+00 1.074428287E+00 -6.530349500E-02 1.009117343E+00 1.074393617E+00 -6.527627400E-02
3.162000E+12 1.010443887E+00 1.077824660E+00 -6.738077300E-02 1.010436945E+00 1.077794497E+00 -6.735755200E-02
4.642000E+12 1.011913062E+00 1.083532359E+00 -7.161929700E-02 1.011907630E+00 1.083478793E+00 -7.157116300E-02
6.813000E+12 1.013663194E+00 1.086261076E+00 -7.259788200E-02 1.013657273E+00 1.086237826E+00 -7.258055300E-02
1.000000E+13 1.016115207E+00 1.088492324E+00 -7.237711700E-02 1.016106196E+00 1.088472462E+00 -7.236626600E-02
