Ew Nt
4.4446930E-1 3.5769276E+15
4.4176503E-1 3.2471563E+15
4.3906073E-1 3.0099219E+15
4.3635644E-1 2.8884068E+15
4.3365215E-1 2.8693945E+15
4.3094786E-1 2.9197922E+15
4.2824358E-1 3.0040911E+15
4.2553929E-1 3.0976086E+15
4.2283500E-1 3.1906339E+15
4.2013072E-1 3.2828568E+15
4.1742643E-1 3.3745578E+15
4.1472214E-1 3.4628207E+15
4.1201786E-1 3.5446389E+15
4.0931357E-1 3.6219427E+15
4.0660928E-1 3.7028671E+15
4.0390499E-1 3.7989350E+15
4.0120071E-1 3.9211051E+15
3.9849642E-1 4.0766348E+15
3.9579214E-1 4.2671342E+15
3.9308785E-1 4.4883891E+15
3.9038356E-1 4.7326367E+15
3.8767927E-1 4.9918771E+15
3.8497499E-1 5.2591611E+15
3.8227070E-1 5.5266762E+15
3.7956641E-1 5.7834203E+15
3.7686213E-1 6.0160358E+15
3.7415784E-1 6.2125637E+15
3.7145355E-1 6.3653283E+15
3.6874927E-1 6.4706040E+15
3.6604498E-1 6.5265576E+15
3.6334069E-1 6.5322976E+15
3.6063640E-1 6.4884918E+15
3.5793212E-1 6.3976634E+15
3.5522783E-1 6.2629320E+15
3.5252354E-1 6.0863099E+15
3.4981926E-1 5.8686409E+15
3.4711497E-1 5.6117415E+15
3.4441068E-1 5.3209967E+15
3.4170640E-1 5.0062140E+15
3.3900211E-1 4.6802118E+15
3.3629782E-1 4.3562098E+15
3.3359353E-1 4.0453043E+15
3.3088925E-1 3.7548417E+15
3.2818496E-1 3.4880948E+15
3.2548067E-1 3.2451919E+15
3.2277639E-1 3.0246089E+15
3.2007210E-1 2.8243808E+15
3.1736781E-1 2.6426686E+15
3.1466352E-1 2.4778636E+15
3.1195924E-1 2.3286071E+15
3.0925495E-1 2.1937643E+15
3.0655066E-1 2.0722993E+15
3.0384638E-1 1.9630574E+15
3.0114209E-1 1.8646391E+15
2.9843780E-1 1.7754369E+15
2.9573352E-1 1.6937020E+15
2.9302923E-1 1.6173799E+15
2.9032494E-1 1.5433720E+15
2.8762066E-1 1.4659416E+15
2.8491637E-1 1.3745326E+15
2.8221208E-1 1.2524535E+15
2.7950779E-1 1.0789432E+15
2.7680351E-1 8.3638413E+14
2.7409922E-1 5.2091302E+14
2.7139493E-1 3.4161607E+14
