N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 295 2.100E-4 1.235864413E+00 1.245698267E+00
1.468000E+10 1.000E+16 295 2.100E-4 1.238442027E+00 1.245766562E+00
2.154000E+10 1.000E+16 295 2.100E-4 1.240500854E+00 1.245866193E+00
3.162000E+10 1.000E+16 295 2.100E-4 1.242137002E+00 1.246011228E+00
4.642000E+10 1.000E+16 295 2.100E-4 1.243454252E+00 1.246221662E+00
6.813000E+10 1.000E+16 295 2.100E-4 1.244561929E+00 1.246525458E+00
1.000000E+11 1.000E+16 295 2.100E-4 1.245571137E+00 1.246960959E+00
1.468000E+11 1.000E+16 295 2.100E-4 1.246593319E+00 1.247579147E+00
2.154000E+11 1.000E+16 295 2.100E-4 1.247740937E+00 1.248445071E+00
3.162000E+11 1.000E+16 295 2.100E-4 1.249127895E+00 1.249636947E+00
4.642000E+11 1.000E+16 295 2.100E-4 1.250866854E+00 1.251241352E+00
6.813000E+11 1.000E+16 295 2.100E-4 1.253061325E+00 1.253343080E+00
1.000000E+12 1.000E+16 295 2.100E-4 1.255792328E+00 1.256009867E+00
1.468000E+12 1.000E+16 295 2.100E-4 1.259102763E+00 1.259275264E+00
2.154000E+12 1.000E+16 295 2.100E-4 1.262986459E+00 1.263126582E+00
3.162000E+12 1.000E+16 295 2.100E-4 1.267390146E+00 1.267506124E+00
4.642000E+12 1.000E+16 295 2.100E-4 1.272231349E+00 1.272328523E+00
6.813000E+12 1.000E+16 295 2.100E-4 1.277423673E+00 1.277505586E+00
1.000000E+13 1.000E+16 295 2.100E-4 1.282894245E+00 1.282963376E+00
