Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.191269329E+00 1.133781747E+00 5.748758200E-02 1.162200009E+00 1.125424875E+00 3.677513400E-02
1.468000E+10 1.191273724E+00 1.134037657E+00 5.723606700E-02 1.169033666E+00 1.128211514E+00 4.082215200E-02
2.154000E+10 1.191279922E+00 1.134396683E+00 5.688323900E-02 1.175639023E+00 1.130356742E+00 4.528228100E-02
3.162000E+10 1.191288788E+00 1.134890849E+00 5.639793900E-02 1.177418143E+00 1.132098509E+00 4.531963400E-02
4.642000E+10 1.191301553E+00 1.135554728E+00 5.574682500E-02 1.182738168E+00 1.133627734E+00 4.911043400E-02
6.813000E+10 1.191319925E+00 1.136416033E+00 5.490389200E-02 1.189310375E+00 1.135086793E+00 5.422358200E-02
1.000000E+11 1.191346239E+00 1.137485641E+00 5.386059800E-02 1.189973426E+00 1.136568333E+00 5.340509300E-02
1.468000E+11 1.191383576E+00 1.138745035E+00 5.263854100E-02 1.190447109E+00 1.138111636E+00 5.233547300E-02
2.154000E+11 1.191435819E+00 1.140741922E+00 5.069389700E-02 1.190797791E+00 1.140304654E+00 5.049313700E-02
3.162000E+11 1.193018919E+00 1.142279197E+00 5.073972200E-02 1.191073279E+00 1.141976299E+00 4.909698000E-02
4.642000E+11 1.197902671E+00 1.143392560E+00 5.451011100E-02 1.191307990E+00 1.143183720E+00 4.812427000E-02
6.813000E+11 1.202215667E+00 1.149411630E+00 5.280403700E-02 1.194057574E+00 1.148620153E+00 4.543742100E-02
1.000000E+12 1.202382242E+00 1.156468083E+00 4.591415900E-02 1.202232894E+00 1.156352625E+00 4.588026900E-02
1.468000E+12 1.202576278E+00 1.157576422E+00 4.499985600E-02 1.202475060E+00 1.157500052E+00 4.497500800E-02
2.154000E+12 1.202754116E+00 1.158573084E+00 4.418103200E-02 1.202685743E+00 1.158520806E+00 4.416493700E-02
3.162000E+12 1.203072900E+00 1.159218511E+00 4.385438900E-02 1.203026144E+00 1.159192879E+00 4.383326500E-02
4.642000E+12 1.214007933E+00 1.159828118E+00 5.417981500E-02 1.210391845E+00 1.159947982E+00 5.044386300E-02
6.813000E+12 1.226722010E+00 1.160203125E+00 6.651888500E-02 1.224722995E+00 1.160327920E+00 6.439507500E-02
1.000000E+13 1.227325914E+00 1.156640532E+00 7.068538200E-02 1.227308086E+00 1.156647211E+00 7.066087500E-02
