Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.211902797E+00 1.154909365E+00 5.699343200E-02 1.178084821E+00 1.131568534E+00 4.651628700E-02
1.468000E+10 1.211921014E+00 1.155236735E+00 5.668427900E-02 1.187597270E+00 1.138457916E+00 4.913935400E-02
2.154000E+10 1.211947682E+00 1.155703509E+00 5.624417300E-02 1.194720994E+00 1.143799471E+00 5.092152300E-02
3.162000E+10 1.211986231E+00 1.156363941E+00 5.562229000E-02 1.199924976E+00 1.147992300E+00 5.193267600E-02
4.642000E+10 1.212042173E+00 1.157285087E+00 5.475708600E-02 1.203667404E+00 1.151427866E+00 5.223953800E-02
6.813000E+10 1.212122977E+00 1.158543990E+00 5.357898700E-02 1.206342468E+00 1.154455061E+00 5.188740700E-02
1.000000E+11 1.212831028E+00 1.160211600E+00 5.261942800E-02 1.208265318E+00 1.157356978E+00 5.090834000E-02
1.468000E+11 1.213870943E+00 1.162327990E+00 5.154295300E-02 1.209679102E+00 1.160345611E+00 4.933349100E-02
2.154000E+11 1.215372006E+00 1.163651798E+00 5.172020800E-02 1.210767213E+00 1.162919507E+00 4.784770600E-02
3.162000E+11 1.217294554E+00 1.165490904E+00 5.180365000E-02 1.211667195E+00 1.164861782E+00 4.680541300E-02
4.642000E+11 1.217717178E+00 1.167984400E+00 4.973277800E-02 1.214438964E+00 1.167422636E+00 4.701632800E-02
6.813000E+11 1.218253965E+00 1.171686695E+00 4.656727000E-02 1.217642986E+00 1.171218299E+00 4.642468700E-02
1.000000E+12 1.218903469E+00 1.175229825E+00 4.367364400E-02 1.218487532E+00 1.174743248E+00 4.374428400E-02
1.468000E+12 1.219631749E+00 1.180185100E+00 3.944664900E-02 1.219300342E+00 1.179720998E+00 3.957934400E-02
2.154000E+12 1.222724252E+00 1.183914266E+00 3.880998600E-02 1.220816312E+00 1.183031888E+00 3.778442400E-02
3.162000E+12 1.226788890E+00 1.186114952E+00 4.067393800E-02 1.226222600E+00 1.185650074E+00 4.057252600E-02
4.642000E+12 1.233398768E+00 1.187896273E+00 4.550249500E-02 1.231385369E+00 1.187781481E+00 4.360388800E-02
6.813000E+12 1.238462523E+00 1.189401900E+00 4.906062300E-02 1.238308386E+00 1.189346648E+00 4.896173800E-02
1.000000E+13 1.239103593E+00 1.190714927E+00 4.838866600E-02 1.239038911E+00 1.190711897E+00 4.832701400E-02
