T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.283713974E+00 1.252344141E+00 3.136983300E-02 1.283637790E+00 1.252285890E+00 3.135190000E-02 7.618400000E-05 5.825100000E-05
295 1.281880289E+00 1.250963498E+00 3.091679100E-02 1.281811297E+00 1.250909348E+00 3.090194900E-02 6.899200000E-05 5.415000000E-05
300 1.280884076E+00 1.250413055E+00 3.047102100E-02 1.280822348E+00 1.250363175E+00 3.045917300E-02 6.172800000E-05 4.988000000E-05
305 1.280775442E+00 1.250390517E+00 3.038492500E-02 1.280720748E+00 1.250345647E+00 3.037510100E-02 5.469400000E-05 4.487000000E-05
310 1.281261115E+00 1.251291868E+00 2.996924700E-02 1.281212885E+00 1.251250758E+00 2.996212700E-02 4.823000000E-05 4.111000000E-05
315 1.282216000E+00 1.252727318E+00 2.948868200E-02 1.282173278E+00 1.252689199E+00 2.948407900E-02 4.272200000E-05 3.811900000E-05
320 1.283449840E+00 1.254362302E+00 2.908753800E-02 1.283411518E+00 1.254327191E+00 2.908432700E-02 3.832200000E-05 3.511100000E-05
325 1.284304250E+00 1.256309425E+00 2.799482500E-02 1.284269047E+00 1.256275461E+00 2.799358600E-02 3.520300000E-05 3.396400000E-05
330 1.284350350E+00 1.258179160E+00 2.617119000E-02 1.284316826E+00 1.258144925E+00 2.617190100E-02 3.352400000E-05 3.423500000E-05
335 1.282368072E+00 1.259226119E+00 2.314195300E-02 1.282334661E+00 1.259190108E+00 2.314455300E-02 3.341100000E-05 3.601100000E-05
340 1.276555202E+00 1.259210400E+00 1.734480200E-02 1.276519994E+00 1.259169699E+00 1.735029500E-02 3.520800000E-05 4.070100000E-05
