N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+15 300 1.800E-4 1.197160620E+00 1.202989433E+00
1.468000E+10 1.778E+15 300 1.800E-4 1.197719271E+00 1.203063127E+00
2.154000E+10 1.778E+15 300 1.800E-4 1.198106329E+00 1.203171165E+00
3.162000E+10 1.778E+15 300 1.800E-4 1.198710334E+00 1.203329475E+00
4.642000E+10 1.778E+15 300 1.800E-4 1.200330939E+00 1.203561270E+00
6.813000E+10 1.778E+15 300 1.800E-4 1.201650665E+00 1.203900261E+00
1.000000E+11 1.778E+15 300 1.800E-4 1.202830563E+00 1.204395211E+00
1.468000E+11 1.778E+15 300 1.800E-4 1.204026166E+00 1.205116086E+00
2.154000E+11 1.778E+15 300 1.800E-4 1.205399691E+00 1.205813714E+00
3.162000E+11 1.778E+15 300 1.800E-4 1.205873887E+00 1.205930968E+00
4.642000E+11 1.778E+15 300 1.800E-4 1.206055406E+00 1.206093940E+00
6.813000E+11 1.778E+15 300 1.800E-4 1.206289283E+00 1.206315210E+00
1.000000E+12 1.778E+15 300 1.800E-4 1.206588801E+00 1.206606188E+00
1.468000E+12 1.778E+15 300 1.800E-4 1.206961265E+00 1.206972858E+00
2.154000E+12 1.778E+15 300 1.800E-4 1.209773139E+00 1.209866485E+00
3.162000E+12 1.778E+15 300 1.800E-4 1.213343297E+00 1.213348732E+00
4.642000E+12 1.778E+15 300 1.800E-4 1.223264580E+00 1.223351139E+00
6.813000E+12 1.778E+15 300 1.800E-4 1.226294072E+00 1.226296659E+00
1.000000E+13 1.778E+15 300 1.800E-4 1.226837326E+00 1.226839073E+00
