T d154 d184 d214 d244
d 150 180 210 240
290 5.560861300E-02 5.538747800E-02 5.572696000E-02 5.569877800E-02
295 5.403509400E-02 5.379267600E-02 5.406692000E-02 5.409298400E-02
300 5.285471600E-02 5.259053300E-02 5.289549800E-02 5.291301700E-02
305 5.129264900E-02 5.105252400E-02 5.116220400E-02 5.134039800E-02
310 4.888086700E-02 4.970622400E-02 4.977074400E-02 4.989753100E-02
315 4.805196900E-02 4.887558000E-02 4.895437400E-02 4.908183200E-02
320 4.714177600E-02 4.797787700E-02 4.808439000E-02 4.818611100E-02
325 4.638906500E-02 4.730978700E-02 4.744756700E-02 4.749739800E-02
330 4.619670100E-02 4.711988700E-02 4.730749600E-02 4.732276900E-02
335 4.574479700E-02 4.668474500E-02 4.688406100E-02 4.686087100E-02
340 4.519024300E-02 4.615742600E-02 4.638165200E-02 4.637246200E-02
