fname time Tem kT_1 n Rs Io Rsh Iph Voc Isc FF Pm Vm Im rmsre 
00L9 29898 300.02 38.645 1.088699601E+00 1.027330144E+00 2.059488554E-10 1.100356598E+05 1.093821646E-04 3.704470741E-01 1.092161704E-04 7.166059841E-01 2.899302592E-05 2.990879404E-01 9.694106111E-05 2.416976045E-02 
00L9 29898 300.02 38.645 1.088699601E+00 1.027330144E+00 2.059488554E-10 1.100356598E+05 1.093821646E-04 3.704470741E-01 1.092161704E-04 7.166059841E-01 2.899302592E-05 2.990879404E-01 9.694106111E-05 2.416976045E-02 
0L10 30030 299.93 38.656 1.095941182E+00 9.927591009E-01 2.230285665E-10 1.170923853E+05 1.097047775E-04 3.712511810E-01 1.096173223E-04 7.158127536E-01 2.913040114E-05 2.999592693E-01 9.711585487E-05 3.777917623E-02 
0L10 30030 299.93 38.656 1.095941182E+00 9.927591009E-01 2.230285665E-10 1.170923853E+05 1.097047775E-04 3.712511810E-01 1.096173223E-04 7.158127536E-01 2.913040114E-05 2.999592693E-01 9.711585487E-05 3.777917623E-02 
0L11 30114 299.96 38.652 1.082802737E+00 1.045238812E+00 1.849543472E-10 8.996366927E+04 1.100515666E-04 3.711145416E-01 1.097134733E-04 7.178695587E-01 2.922896744E-05 2.997966408E-01 9.749716486E-05 1.323703853E-02 
0L11 30114 299.96 38.652 1.082802737E+00 1.045238812E+00 1.849543472E-10 8.996366927E+04 1.100515666E-04 3.711145416E-01 1.097134733E-04 7.178695587E-01 2.922896744E-05 2.997966408E-01 9.749716486E-05 1.323703853E-02 
0L12 30208 299.97 38.651 1.093295387E+00 1.005344803E+00 2.169272093E-10 1.009733393E+05 1.099779426E-04 3.708056198E-01 1.098076656E-04 7.167531519E-01 2.918425276E-05 2.989127266E-01 9.763651376E-05 2.054876467E-02 
0L12 30208 299.97 38.651 1.093295387E+00 1.005344803E+00 2.169272093E-10 1.009733393E+05 1.099779426E-04 3.708056198E-01 1.098076656E-04 7.167531519E-01 2.918425276E-05 2.989127266E-01 9.763651376E-05 2.054876467E-02 
0L13 30296 300 38.647 1.119816327E+00 9.424284920E-01 3.239308889E-10 1.523396994E+05 1.100997778E-04 3.708562469E-01 1.100997778E-04 7.152624969E-01 2.920501919E-05 2.989740475E-01 9.768730954E-05 9.348038884E-02 
0L13 30296 300 38.647 1.119816327E+00 9.424284920E-01 3.239308889E-10 1.523396994E+05 1.100997778E-04 3.708562469E-01 1.100997778E-04 7.152624969E-01 2.920501919E-05 2.989740475E-01 9.768730954E-05 9.348038884E-02 
0L14 30386 300.02 38.645 1.097257446E+00 9.999530105E-01 2.298018747E-10 1.209430954E+05 1.102156723E-04 3.711657738E-01 1.100665481E-04 7.181225775E-01 2.933741533E-05 3.002173708E-01 9.772038460E-05 3.284710525E-02 
0L14 30386 300.02 38.645 1.097257446E+00 9.999530105E-01 2.298018747E-10 1.209430954E+05 1.102156723E-04 3.711657738E-01 1.100665481E-04 7.181225775E-01 2.933741533E-05 3.002173708E-01 9.772038460E-05 3.284710525E-02 
0L15 30478 300.01 38.646 1.102764711E+00 1.004615889E+00 2.482415343E-10 1.517134773E+05 1.100201839E-04 3.711742928E-01 1.099847289E-04 7.185241118E-01 2.933267193E-05 3.005336872E-01 9.760206429E-05 4.202630599E-02 
0L15 30478 300.01 38.646 1.102764711E+00 1.004615889E+00 2.482415343E-10 1.517134773E+05 1.100201839E-04 3.711742928E-01 1.099847289E-04 7.185241118E-01 2.933267193E-05 3.005336872E-01 9.760206429E-05 4.202630599E-02 
0L16 30564 300.02 38.645 1.108789481E+00 9.638082762E-01 2.666970726E-10 1.374665841E+05 1.105311730E-04 3.713377533E-01 1.104869039E-04 7.171555929E-01 2.942343002E-05 3.010790365E-01 9.772623405E-05 4.038141905E-02 
0L16 30564 300.02 38.645 1.108789481E+00 9.638082762E-01 2.666970726E-10 1.374665841E+05 1.105311730E-04 3.713377533E-01 1.104869039E-04 7.171555929E-01 2.942343002E-05 3.010790365E-01 9.772623405E-05 4.038141905E-02 
0L17 30656 300.02 38.645 1.088232178E+00 1.028723084E+00 1.980509579E-10 8.221707113E+04 1.109578029E-04 3.707011826E-01 1.104351028E-04 7.188512369E-01 2.942863616E-05 3.002823912E-01 9.800239525E-05 3.119870401E-02 
0L17 30656 300.02 38.645 1.088232178E+00 1.028723084E+00 1.980509579E-10 8.221707113E+04 1.109578029E-04 3.707011826E-01 1.104351028E-04 7.188512369E-01 2.942863616E-05 3.002823912E-01 9.800239525E-05 3.119870401E-02 
0L18 30744 300.03 38.643 1.099670495E+00 1.005021390E+00 2.330994777E-10 1.090617185E+05 1.105370552E-04 3.720849571E-01 1.103291398E-04 7.159791747E-01 2.939224339E-05 3.009869116E-01 9.765178843E-05 6.084233643E-02 
0L18 30744 300.03 38.643 1.099670495E+00 1.005021390E+00 2.330994777E-10 1.090617185E+05 1.105370552E-04 3.720849571E-01 1.103291398E-04 7.159791747E-01 2.939224339E-05 3.009869116E-01 9.765178843E-05 6.084233643E-02 
0L19 30834 300.02 38.645 1.099404221E+00 9.866079426E-01 2.301162745E-10 1.022095639E+05 1.111734099E-04 3.804811783E-01 1.109711783E-04 7.002000063E-01 2.956415603E-05 3.006584324E-01 9.832522075E-05 6.929213754E-01 
0L19 30834 300.02 38.645 1.099404221E+00 9.866079426E-01 2.301162745E-10 1.022095639E+05 1.111734099E-04 3.804811783E-01 1.109711783E-04 7.002000063E-01 2.956415603E-05 3.006584324E-01 9.832522075E-05 6.929213754E-01 
0L20 30928 300.01 38.646 1.117289598E+00 9.486328906E-01 2.970344974E-10 1.502623882E+05 1.108557062E-04 3.720470482E-01 1.108319930E-04 7.165185766E-01 2.954543990E-05 3.012324333E-01 9.808189352E-05 6.747908742E-02 
0L20 30928 300.01 38.646 1.117289598E+00 9.486328906E-01 2.970344974E-10 1.502623882E+05 1.108557062E-04 3.720470482E-01 1.108319930E-04 7.165185766E-01 2.954543990E-05 3.012324333E-01 9.808189352E-05 6.747908742E-02 
0L21 31018 300.02 38.645 1.098895741E+00 9.878185884E-01 2.412156368E-10 1.295475077E+05 1.107947784E-04 3.709644150E-01 1.107700501E-04 7.163643855E-01 2.943666397E-05 3.002918451E-01 9.802599285E-05 5.343395541E-02 
0L21 31018 300.02 38.645 1.098895741E+00 9.878185884E-01 2.412156368E-10 1.295475077E+05 1.107947784E-04 3.709644150E-01 1.107700501E-04 7.163643855E-01 2.943666397E-05 3.002918451E-01 9.802599285E-05 5.343395541E-02 
