T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 5.534662000E-03 3.997175000E-03 2.851441000E-03 2.016254000E-03 1.418384000E-03 9.963820000E-04 7.016440000E-04 4.973490000E-04 3.565020000E-04 2.597470000E-04 1.933640000E-04 1.477140000E-04 1.160560000E-04 9.368900000E-05 7.737000000E-05 6.493300000E-05 5.500100000E-05 4.674700000E-05 3.968800000E-05
295 5.304067000E-03 3.793133000E-03 2.685346000E-03 1.887184000E-03 1.320523000E-03 9.228720000E-04 6.462970000E-04 4.552200000E-04 3.238820000E-04 2.339430000E-04 1.725090000E-04 1.305510000E-04 1.017460000E-04 8.168800000E-05 6.732900000E-05 5.660800000E-05 4.819400000E-05 4.127300000E-05 3.537100000E-05
300 5.354360000E-03 3.789428000E-03 2.660526000E-03 1.856915000E-03 1.291352000E-03 8.969730000E-04 6.239440000E-04 4.359860000E-04 3.071870000E-04 2.192850000E-04 1.594960000E-04 1.189100000E-04 9.131300000E-05 7.236500000E-05 5.909400000E-05 4.944200000E-05 4.207600000E-05 3.615100000E-05 3.117500000E-05
305 5.653660000E-03 3.963969000E-03 2.761737000E-03 1.914999000E-03 1.323808000E-03 9.139450000E-04 6.314190000E-04 4.375840000E-04 3.051520000E-04 2.150420000E-04 1.539680000E-04 1.127160000E-04 8.487000000E-05 6.597800000E-05 5.298500000E-05 4.378200000E-05 3.698500000E-05 3.169800000E-05 2.738200000E-05
310 6.126695000E-03 4.264308000E-03 2.952705000E-03 2.036462000E-03 1.400777000E-03 9.621660000E-04 6.609120000E-04 4.548320000E-04 3.144050000E-04 2.191010000E-04 1.546600000E-04 1.112590000E-04 8.205700000E-05 6.236800000E-05 4.896800000E-05 3.968100000E-05 3.301800000E-05 2.803200000E-05 2.410500000E-05
315 6.614137000E-03 4.580011000E-03 3.157337000E-03 2.169271000E-03 1.486880000E-03 1.017750000E-03 6.964390000E-04 4.771840000E-04 3.281030000E-04 2.271330000E-04 1.589740000E-04 1.130470000E-04 8.209600000E-05 6.118300000E-05 4.695700000E-05 3.717500000E-05 3.029500000E-05 2.530000000E-05 2.151600000E-05
320 6.807644000E-03 4.697003000E-03 3.228190000E-03 2.212586000E-03 1.513707000E-03 1.034640000E-03 7.073630000E-04 4.845150000E-04 3.333160000E-04 2.310460000E-04 1.619930000E-04 1.152670000E-04 8.346400000E-05 6.164500000E-05 4.658900000E-05 3.614200000E-05 2.881100000E-05 2.357200000E-05 1.971700000E-05
325 6.126742000E-03 4.211575000E-03 2.886967000E-03 1.975959000E-03 1.351964000E-03 9.258280000E-04 6.356320000E-04 4.386750000E-04 3.053930000E-04 2.153570000E-04 1.543220000E-04 1.124620000E-04 8.316500000E-05 6.225500000E-05 4.717300000E-05 3.631300000E-05 2.852500000E-05 2.292200000E-05 1.882900000E-05
330 3.721718000E-03 2.528833000E-03 1.720683000E-03 1.174805000E-03 8.065230000E-04 5.582860000E-04 3.912460000E-04 2.792580000E-04 2.044500000E-04 1.543580000E-04 1.200250000E-04 9.521500000E-05 7.596200000E-05 6.025300000E-05 4.738500000E-05 3.714400000E-05 2.929900000E-05 2.340800000E-05 1.902600000E-05
335 -1.115194000E-03 -8.528910000E-04 -6.250550000E-04 -4.416100000E-04 -3.006970000E-04 -1.953730000E-04 -1.175790000E-04 -5.995800000E-05 -1.708000000E-05 1.451300000E-05 3.643400000E-05 4.913200000E-05 5.338000000E-05 5.108300000E-05 4.498200000E-05 3.770600000E-05 3.088400000E-05 2.516800000E-05 2.059700000E-05
340 1.573223000E-03 1.161919000E-03 8.409310000E-04 5.996950000E-04 4.235140000E-04 2.975590000E-04 2.089350000E-04 1.473490000E-04 1.050050000E-04 -2.226560000E-04 -1.150260000E-04 -4.114300000E-05 4.590000000E-06 2.802500000E-05 3.630300000E-05 3.626200000E-05 3.265200000E-05 2.816100000E-05 2.387000000E-05
