N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.207009122E+00 1.204143852E+00 1.201583062E+00 1.198908190E+00
1.016672606E+01 1.208934999E+00 1.205957702E+00 1.203323986E+00 1.200598402E+00
1.033324570E+01 1.210335773E+00 1.207269393E+00 1.204583585E+00 1.201827905E+00
1.049996187E+01 1.211352129E+00 1.208223639E+00 1.205509353E+00 1.202746444E+00
1.066670514E+01 1.212096026E+00 1.208934060E+00 1.206216833E+00 1.203471909E+00
1.083333839E+01 1.212656464E+00 1.209490626E+00 1.206798337E+00 1.204099956E+00
1.100000000E+01 1.213104980E+00 1.209966733E+00 1.207330929E+00 1.204712500E+00
1.116672606E+01 1.213501135E+00 1.210425615E+00 1.207883216E+00 1.205384079E+00
1.133324570E+01 1.213897814E+00 1.210925936E+00 1.208520439E+00 1.206185867E+00
1.149996187E+01 1.214346020E+00 1.211525892E+00 1.209307054E+00 1.207185805E+00
1.166670514E+01 1.214898540E+00 1.212285300E+00 1.210306013E+00 1.208444458E+00
1.183333839E+01 1.215612015E+00 1.213264524E+00 1.211574148E+00 1.210007268E+00
1.200000000E+01 1.216546544E+00 1.214520197E+00 1.213154635E+00 1.211896242E+00
1.216672606E+01 1.217762077E+00 1.216098094E+00 1.215069403E+00 1.214105384E+00
1.233324570E+01 1.219311911E+00 1.218025632E+00 1.217315289E+00 1.216603770E+00
1.249996187E+01 1.221234456E+00 1.220307115E+00 1.219866755E+00 1.219346337E+00
1.266670514E+01 1.223545959E+00 1.222924350E+00 1.222685204E+00 1.222288860E+00
1.283333839E+01 1.226237378E+00 1.225843660E+00 1.225732103E+00 1.225401480E+00
1.300000000E+01 1.229278153E+00 1.229027651E+00 1.228980965E+00 1.228675428E+00
