N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.207475092E+00 1.202733385E+00 1.197941272E+00 1.194045596E+00
1.016672606E+01 1.215497498E+00 1.210996609E+00 1.206528846E+00 1.202999059E+00
1.033324570E+01 1.221619426E+00 1.217373031E+00 1.213268060E+00 1.210146493E+00
1.049996187E+01 1.226377132E+00 1.222409925E+00 1.218719656E+00 1.216055857E+00
1.066670514E+01 1.230191414E+00 1.226590274E+00 1.223376685E+00 1.221219771E+00
1.083333839E+01 1.233454722E+00 1.230310093E+00 1.227629836E+00 1.225981889E+00
1.100000000E+01 1.236454167E+00 1.233866361E+00 1.231747784E+00 1.230588210E+00
1.116672606E+01 1.239439087E+00 1.237448322E+00 1.235870565E+00 1.235210951E+00
1.133324570E+01 1.242543199E+00 1.241137207E+00 1.240024316E+00 1.239738903E+00
1.149996187E+01 1.245836737E+00 1.244924910E+00 1.244162026E+00 1.244130567E+00
1.166670514E+01 1.249294570E+00 1.248753680E+00 1.248218316E+00 1.248335259E+00
1.183333839E+01 1.252865536E+00 1.252563201E+00 1.252154030E+00 1.252345321E+00
1.200000000E+01 1.256496484E+00 1.256324338E+00 1.255974537E+00 1.256198038E+00
1.216672606E+01 1.260162660E+00 1.260049015E+00 1.259723531E+00 1.259959613E+00
1.233324570E+01 1.263874684E+00 1.263781063E+00 1.263465780E+00 1.263706688E+00
1.249996187E+01 1.267670226E+00 1.267579921E+00 1.267271072E+00 1.267513858E+00
1.266670514E+01 1.271599556E+00 1.271506578E+00 1.271203750E+00 1.271464800E+00
1.283333839E+01 1.275712844E+00 1.275618006E+00 1.275354306E+00 1.275617386E+00
1.300000000E+01 1.280054661E+00 1.279974041E+00 1.279749089E+00 1.280032915E+00
