N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.211235424E+00 1.206533233E+00 1.202574896E+00 1.198956641E+00
1.016672606E+01 1.217179265E+00 1.212605138E+00 1.208823234E+00 1.205402259E+00
1.033324570E+01 1.221605268E+00 1.217165766E+00 1.213574304E+00 1.210374918E+00
1.049996187E+01 1.224934189E+00 1.220657163E+00 1.217290296E+00 1.214354262E+00
1.066670514E+01 1.227516292E+00 1.223452344E+00 1.220364415E+00 1.217748940E+00
1.083333839E+01 1.229640451E+00 1.225859916E+00 1.223119672E+00 1.220888468E+00
1.100000000E+01 1.231545355E+00 1.228130577E+00 1.225809040E+00 1.224016503E+00
1.116672606E+01 1.233427000E+00 1.230458564E+00 1.228610791E+00 1.227282387E+00
1.133324570E+01 1.235439563E+00 1.232976803E+00 1.231621408E+00 1.230737709E+00
1.149996187E+01 1.237690106E+00 1.235750180E+00 1.234855721E+00 1.234350510E+00
1.166670514E+01 1.240231568E+00 1.238777074E+00 1.238265023E+00 1.238041410E+00
1.183333839E+01 1.243063004E+00 1.242007581E+00 1.241773055E+00 1.241730077E+00
1.200000000E+01 1.246143912E+00 1.245375336E+00 1.245315161E+00 1.245370596E+00
1.216672606E+01 1.249419791E+00 1.248829208E+00 1.248863021E+00 1.248962919E+00
1.233324570E+01 1.252847772E+00 1.252350985E+00 1.252428295E+00 1.252543993E+00
1.249996187E+01 1.256411371E+00 1.255955875E+00 1.256051309E+00 1.256170511E+00
1.266670514E+01 1.260121574E+00 1.259681529E+00 1.259785196E+00 1.259903479E+00
1.283333839E+01 1.264007958E+00 1.263573896E+00 1.263682962E+00 1.263791658E+00
1.300000000E+01 1.268106269E+00 1.267676062E+00 1.267798394E+00 1.267937101E+00
