N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.198046573E+00 1.196781711E+00 1.195259143E+00 1.193370871E+00
1.600000000E+01 1.252712149E+00 1.252550487E+00 1.252757118E+00 1.252689199E+00
1.700000000E+01 1.299064353E+00 1.299123351E+00 1.298949029E+00 1.298942475E+00
1.549996187E+01 1.229278153E+00 1.229027651E+00 1.228980965E+00 1.228675428E+00
1.649996187E+01 1.268106269E+00 1.267676062E+00 1.267798394E+00 1.267937101E+00
1.674996808E+01 1.280054661E+00 1.279974041E+00 1.279749089E+00 1.280032915E+00
1.624993176E+01 1.261000622E+00 1.260699976E+00 1.260799944E+00 1.260940354E+00
1.574996808E+01 1.241030795E+00 1.240901902E+00 1.240965220E+00 1.240972084E+00
1.524993176E+01 1.218053996E+00 1.217713564E+00 1.217078585E+00 1.216465957E+00
