N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.182212893E+00 1.180537450E+00 1.179255540E+00 1.177877030E+00
1.600000000E+01 1.239578372E+00 1.238876890E+00 1.238826189E+00 1.238635428E+00
1.700000000E+01 1.281959803E+00 1.281985975E+00 1.281791757E+00 1.281658347E+00
1.549996187E+01 1.219311911E+00 1.218025632E+00 1.217315289E+00 1.216603770E+00
1.649996187E+01 1.252847772E+00 1.252350985E+00 1.252428295E+00 1.252543993E+00
1.674996808E+01 1.263874684E+00 1.263781063E+00 1.263465780E+00 1.263706688E+00
1.624993176E+01 1.246674190E+00 1.246133306E+00 1.246131420E+00 1.246250177E+00
1.574996808E+01 1.229421078E+00 1.228456244E+00 1.228036516E+00 1.227765388E+00
1.524993176E+01 1.208745060E+00 1.207402082E+00 1.206142392E+00 1.205160282E+00
