N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.162738111E+00 1.154155537E+00 1.145875387E+00 1.137660528E+00
1.600000000E+01 1.220666758E+00 1.217291101E+00 1.214561563E+00 1.211773543E+00
1.700000000E+01 1.217707409E+00 1.213754207E+00 1.209291550E+00 1.205771867E+00
1.549996187E+01 1.208934999E+00 1.205957702E+00 1.203323986E+00 1.200598402E+00
1.649996187E+01 1.217179265E+00 1.212605138E+00 1.208823234E+00 1.205402259E+00
1.674996808E+01 1.215497498E+00 1.210996609E+00 1.206528846E+00 1.202999059E+00
1.624993176E+01 1.220619991E+00 1.216760171E+00 1.213474890E+00 1.210477729E+00
1.574996808E+01 1.215572348E+00 1.212591114E+00 1.210001306E+00 1.206875940E+00
1.524993176E+01 1.198992385E+00 1.195401643E+00 1.191696039E+00 1.188196568E+00
