N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 335 1.800E-4 1.211770031E+00 1.263352895E+00
1.468000E+10 1.000E+17 335 1.800E-4 1.203617446E+00 1.263396493E+00
2.154000E+10 1.000E+17 335 1.800E-4 1.225161329E+00 1.266747899E+00
3.162000E+10 1.000E+17 335 1.800E-4 1.241730196E+00 1.268977730E+00
4.642000E+10 1.000E+17 335 1.800E-4 1.255852681E+00 1.274284718E+00
6.813000E+10 1.000E+17 335 1.800E-4 1.265318346E+00 1.277738343E+00
1.000000E+11 1.000E+17 335 1.800E-4 1.275878779E+00 1.283763903E+00
1.468000E+11 1.000E+17 335 1.800E-4 1.285301832E+00 1.290759988E+00
2.154000E+11 1.000E+17 335 1.800E-4 1.295496905E+00 1.298833892E+00
3.162000E+11 1.000E+17 335 1.800E-4 1.306270857E+00 1.308273317E+00
4.642000E+11 1.000E+17 335 1.800E-4 1.315879098E+00 1.316416165E+00
6.813000E+11 1.000E+17 335 1.800E-4 1.322644083E+00 1.323058931E+00
1.000000E+12 1.000E+17 335 1.800E-4 1.329002876E+00 1.329040658E+00
1.468000E+12 1.000E+17 335 1.800E-4 1.333672709E+00 1.333879302E+00
2.154000E+12 1.000E+17 335 1.800E-4 1.337806424E+00 1.338106710E+00
3.162000E+12 1.000E+17 335 1.800E-4 1.341550018E+00 1.341743951E+00
4.642000E+12 1.000E+17 335 1.800E-4 1.344911112E+00 1.345245068E+00
6.813000E+12 1.000E+17 335 1.800E-4 1.318178062E+00 1.318386084E+00
1.000000E+13 1.000E+17 335 1.800E-4 1.343829791E+00 1.344019673E+00
