fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00S1 7:15 289.5 40.05 1.000E+000 4.981E+000 1.719E-005 2.222E+004 2.755E+000 1.194E-008 1.461E-005 8.295E-002 1.460E-005 3.680E-007 3.038E-001 4.560E-002 8.053E-006 2.780E-003 
00S2 7:34 291.9 39.72 1.000E+000 5.147E+000 1.642E-005 2.066E+004 2.739E+000 1.324E-008 1.470E-005 7.812E-002 1.469E-005 3.446E-007 3.004E-001 4.280E-002 8.032E-006 3.411E-003 
00S3 8:0 294.3 39.4 1.000E+000 5.321E+000 1.673E-005 1.917E+004 2.717E+000 1.481E-008 1.454E-005 7.289E-002 1.452E-005 3.140E-007 2.966E-001 3.970E-002 7.889E-006 1.616E-003 
00S4 8:16 296.9 39.05 1.000E+000 5.354E+000 1.646E-005 1.761E+004 2.694E+000 1.672E-008 1.469E-005 6.865E-002 1.468E-005 2.958E-007 2.936E-001 3.720E-002 7.929E-006 1.533E-003 
00S5 8:39 299.8 38.67 1.000E+000 5.413E+000 1.564E-005 1.597E+004 2.681E+000 1.858E-008 1.420E-005 6.134E-002 1.419E-005 2.508E-007 2.883E-001 3.290E-002 7.600E-006 6.195E-003 
00S6 8:53 302.3 38.35 1.000E+000 5.426E+000 1.515E-005 1.462E+004 2.668E+000 2.051E-008 1.475E-005 5.868E-002 1.473E-005 2.475E-007 2.863E-001 3.140E-002 7.857E-006 1.633E-003 
00S7 9:18 304.7 38.05 1.000E+000 5.420E+000 1.539E-005 1.339E+004 2.662E+000 2.180E-008 1.449E-005 5.303E-002 1.447E-005 2.168E-007 2.824E-001 2.820E-002 7.660E-006 4.186E-003 
00S8 9:34 307.1 37.75 1.000E+000 5.422E+000 1.551E-005 1.222E+004 2.647E+000 2.396E-008 1.429E-005 4.879E-002 1.427E-005 1.945E-007 2.794E-001 2.580E-002 7.511E-006 2.044E-003 
00S9 9:59 310.5 37.34 1.000E+000 5.491E+000 1.579E-005 1.067E+004 2.635E+000 2.650E-008 1.414E-005 4.287E-002 1.412E-005 1.667E-007 2.754E-001 2.250E-002 7.377E-006 1.429E-003 
0S10 10:11 312.9 37.05 1.000E+000 5.878E+000 1.596E-005 9.653E+003 2.619E+000 2.913E-008 1.480E-005 4.132E-002 1.477E-005 1.674E-007 2.742E-001 2.160E-002 7.714E-006 7.250E-004 
0S11 10:36 315.3 36.77 1.000E+000 5.508E+000 1.562E-005 8.694E+003 2.628E+000 3.009E-008 1.529E-005 3.824E-002 1.527E-005 1.589E-007 2.721E-001 1.990E-002 7.943E-006 1.097E-003 
0S12 10:56 317.6 36.51 1.000E+000 5.634E+000 1.333E-005 7.833E+003 2.612E+000 3.253E-008 1.500E-005 3.469E-002 1.497E-005 1.401E-007 2.698E-001 1.800E-002 7.738E-006 7.909E-004 
0S13 11:23 320.2 36.21 1.000E+000 5.782E+000 1.424E-005 6.927E+003 2.604E+000 3.539E-008 1.388E-005 2.957E-002 1.385E-005 1.091E-007 2.664E-001 1.530E-002 7.084E-006 3.221E-003 
0S14 11:40 322.8 35.92 1.000E+000 5.805E+000 1.535E-005 6.094E+003 2.584E+000 3.859E-008 1.411E-005 2.725E-002 1.407E-005 1.015E-007 2.649E-001 1.400E-002 7.201E-006 5.600E-004 
0S15 12:6 325 35.67 1.000E+000 5.977E+000 1.462E-005 5.445E+003 2.589E+000 4.018E-008 1.470E-005 2.568E-002 1.466E-005 9.929E-008 2.638E-001 1.320E-002 7.465E-006 2.527E-002 
0S16 12:24 328.2 35.33 1.000E+000 6.271E+000 1.685E-005 4.593E+003 2.560E+000 4.504E-008 1.451E-005 2.255E-002 1.445E-005 8.530E-008 2.618E-001 1.150E-002 7.354E-006 5.226E-004 
0S17 12:44 330.9 35.04 1.000E+000 6.660E+000 1.596E-005 3.959E+003 2.546E+000 4.921E-008 1.443E-005 2.023E-002 1.437E-005 7.564E-008 2.602E-001 1.030E-002 7.273E-006 5.343E-004 
