N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.518150000E-04 1.233590000E-04 1.038040000E-04 8.934400000E-05
1.600000000E+01 8.534270000E-04 8.185410000E-04 7.942030000E-04 7.775280000E-04
1.700000000E+01 2.836516000E-03 2.798378000E-03 2.862611000E-03 2.745187000E-03
1.549996187E+01 1.431780000E-04 1.167620000E-04 9.901600000E-05 8.768100000E-05
1.649996187E+01 1.649209000E-03 1.608674000E-03 1.574074000E-03 1.548987000E-03
1.674996808E+01 2.181084000E-03 2.137547000E-03 2.103562000E-03 2.072711000E-03
1.624993176E+01 1.211630000E-03 1.173448000E-03 1.144052000E-03 1.122829000E-03
1.574996808E+01 5.431720000E-04 4.973550000E-04 4.773970000E-04 4.626850000E-04
1.524993176E+01 1.063490000E-04 8.288900000E-05 6.776500000E-05 5.710500000E-05
