N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.008121000E-03 8.293350000E-04 7.065450000E-04 6.159190000E-04
1.600000000E+01 5.630122000E-03 5.395329000E-03 5.213255000E-03 5.068711000E-03
1.700000000E+01 1.962879700E-02 1.945472000E-02 1.973436200E-02 1.906123600E-02
1.549996187E+01 8.395220000E-04 5.831380000E-04 3.693580000E-04 1.851210000E-04
1.649996187E+01 1.108016900E-02 1.088778400E-02 1.070201500E-02 1.054947500E-02
1.674996808E+01 1.485925000E-02 1.468309800E-02 1.450433300E-02 1.431507800E-02
1.624993176E+01 8.060336000E-03 7.841151000E-03 7.658073000E-03 7.510513000E-03
1.574996808E+01 3.533559000E-03 3.185197000E-03 2.991868000E-03 2.820655000E-03
1.524993176E+01 6.732620000E-04 5.265300000E-04 4.307770000E-04 3.632930000E-04
