N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 6.333000000E-06 5.823000000E-06 5.571000000E-06 5.430000000E-06
1.600000000E+01 3.813400000E-05 3.869400000E-05 3.958100000E-05 4.070100000E-05
1.700000000E+01 1.621380000E-04 1.506590000E-04 1.445320000E-04 1.435630000E-04
1.549996187E+01 2.319800000E-05 2.638400000E-05 2.958400000E-05 3.274700000E-05
1.649996187E+01 7.093100000E-05 7.116200000E-05 7.130800000E-05 6.864800000E-05
1.674996808E+01 9.655900000E-05 1.108570000E-04 1.268410000E-04 1.285730000E-04
1.624993176E+01 5.170400000E-05 5.197900000E-05 5.243200000E-05 5.305900000E-05
1.574996808E+01 2.920100000E-05 3.036600000E-05 3.211800000E-05 3.392600000E-05
1.524993176E+01 1.593800000E-05 2.162000000E-05 2.666100000E-05 3.104700000E-05
