N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 6.952890000E-04 5.705080000E-04 4.849650000E-04 4.218920000E-04
1.600000000E+01 3.875151000E-03 3.711785000E-03 3.587031000E-03 3.489741000E-03
1.700000000E+01 1.361379800E-02 1.348942200E-02 1.370408600E-02 1.322435900E-02
1.549996187E+01 5.771250000E-04 4.064450000E-04 2.656980000E-04 1.458690000E-04
1.649996187E+01 7.650570000E-03 7.511330000E-03 7.379955000E-03 7.274571000E-03
1.674996808E+01 1.028073600E-02 1.015126100E-02 1.002562400E-02 9.895308000E-03
1.624993176E+01 5.555469000E-03 5.400151000E-03 5.272457000E-03 5.171517000E-03
1.574996808E+01 2.429913000E-03 2.191773000E-03 2.062373000E-03 1.949489000E-03
1.524993176E+01 4.680840000E-04 3.649800000E-04 2.982650000E-04 2.511720000E-04
