N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 3.612400000E-05 2.776500000E-05 2.232300000E-05 1.868100000E-05
1.600000000E+01 1.317380000E-04 1.287700000E-04 1.278480000E-04 1.284910000E-04
1.700000000E+01 1.573840000E-03 1.521126000E-03 1.488709000E-03 1.473269000E-03
1.549996187E+01 -5.275400000E-05 -4.014900000E-05 -2.770800000E-05 -1.642600000E-05
1.649996187E+01 4.598810000E-04 4.425670000E-04 4.301280000E-04 4.228290000E-04
1.674996808E+01 8.380190000E-04 8.049250000E-04 7.857400000E-04 7.722720000E-04
1.624993176E+01 2.562030000E-04 2.466040000E-04 2.407850000E-04 2.375660000E-04
1.574996808E+01 3.604700000E-05 4.020100000E-05 4.596900000E-05 5.108300000E-05
1.524993176E+01 2.267300000E-05 1.840500000E-05 1.581300000E-05 1.411700000E-05
