N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 8.522000000E-06 8.172000000E-06 8.133000000E-06 8.195000000E-06
1.600000000E+01 1.765920000E-04 1.610300000E-04 1.515290000E-04 1.457510000E-04
1.700000000E+01 2.885570000E-03 2.789025000E-03 2.745403000E-03 2.708764000E-03
1.549996187E+01 4.510800000E-05 4.088000000E-05 3.830600000E-05 3.671500000E-05
1.649996187E+01 7.161790000E-04 6.716870000E-04 6.438370000E-04 6.261690000E-04
1.674996808E+01 1.448538000E-03 1.379164000E-03 1.336850000E-03 1.309924000E-03
1.624993176E+01 3.543110000E-04 3.269050000E-04 3.101800000E-04 2.997630000E-04
1.574996808E+01 8.895700000E-05 8.056300000E-05 7.554900000E-05 7.236500000E-05
1.524993176E+01 2.216900000E-05 2.029400000E-05 1.919500000E-05 1.855200000E-05
