N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.690700000E-05 1.361000000E-05 1.154000000E-05 1.020100000E-05
1.600000000E+01 1.303630000E-04 1.238960000E-04 1.200740000E-04 1.174330000E-04
1.700000000E+01 1.750056000E-03 1.679093000E-03 1.640802000E-03 1.625346000E-03
1.549996187E+01 1.435900000E-05 1.707900000E-05 2.015500000E-05 2.313400000E-05
1.649996187E+01 4.504150000E-04 4.257440000E-04 4.112030000E-04 4.023080000E-04
1.674996808E+01 8.748870000E-04 8.325260000E-04 8.071740000E-04 7.921570000E-04
1.624993176E+01 2.405880000E-04 2.268370000E-04 2.189040000E-04 2.138930000E-04
1.574996808E+01 6.484300000E-05 6.302700000E-05 6.231100000E-05 6.225500000E-05
1.524993176E+01 -3.498700000E-05 -2.705400000E-05 -1.953500000E-05 -1.287400000E-05
