N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.165800000E-05 1.068700000E-05 1.016700000E-05 9.875000000E-06
1.600000000E+01 2.011980000E-04 1.832890000E-04 1.724960000E-04 1.658320000E-04
1.700000000E+01 3.129106000E-03 3.023648000E-03 2.967556000E-03 2.954179000E-03
1.549996187E+01 5.093500000E-05 4.582200000E-05 4.272200000E-05 4.080500000E-05
1.649996187E+01 8.042550000E-04 7.554590000E-04 7.252100000E-04 7.060010000E-04
1.674996808E+01 1.600755000E-03 1.528444000E-03 1.482575000E-03 1.454620000E-03
1.624993176E+01 4.021270000E-04 3.714250000E-04 3.525550000E-04 3.411390000E-04
1.574996808E+01 1.009790000E-04 9.122600000E-05 8.534700000E-05 8.168800000E-05
1.524993176E+01 2.542100000E-05 2.292600000E-05 2.143900000E-05 2.052600000E-05
