Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.169466141E+00 1.240545485E+0 -7.107934400E-02 1.169466141E+00 1.240545485E+0 -7.107934400E-02
1.468000E+10 1.169471699E+00 1.133498883E+0 3.597281600E-02 1.169471699E+00 1.133498883E+0 3.597281600E-02
2.154000E+10 1.169479649E+00 1.073711284E+0 9.576836500E-02 1.169479649E+00 1.073711284E+0 9.576836500E-02
3.162000E+10 1.169491112E+00 1.040494386E+0 1.289967260E-01 1.169491112E+00 1.040494386E+0 1.289967260E-01
4.642000E+10 1.169507748E+00 1.022166254E+0 1.473414940E-01 1.169507748E+00 1.022166254E+0 1.473414940E-01
6.813000E+10 1.169531677E+00 1.012102110E+0 1.574295670E-01 1.169531677E+00 1.012102110E+0 1.574295670E-01
1.000000E+11 1.169566057E+00 1.006588997E+0 1.629770600E-01 1.169566057E+00 1.006588997E+0 1.629770600E-01
1.468000E+11 1.169614948E+00 1.003577661E+0 1.660372870E-01 1.169614948E+00 1.003577661E+0 1.660372870E-01
2.154000E+11 1.169683548E+00 1.001939538E+0 1.677440100E-01 1.169683548E+00 1.001939538E+0 1.677440100E-01
3.162000E+11 1.169777990E+00 1.001048395E+0 1.687295950E-01 1.169777990E+00 1.001048395E+0 1.687295950E-01
4.642000E+11 1.169904631E+00 1.000565447E+0 1.693391840E-01 1.169904631E+00 1.000565447E+0 1.693391840E-01
6.813000E+11 1.170068689E+00 1.000304480E+0 1.697642090E-01 1.170068689E+00 1.000304480E+0 1.697642090E-01
1.000000E+12 1.170272019E+00 1.000163620E+0 1.701083990E-01 1.170272019E+00 1.000163620E+0 1.701083990E-01
1.468000E+12 1.170510758E+00 1.000087741E+0 1.704230170E-01 1.170510758E+00 1.000087741E+0 1.704230170E-01
2.154000E+12 1.180390008E+00 1.000047002E+0 1.803430060E-01 1.180390008E+00 1.000047002E+0 1.803430060E-01
3.162000E+12 1.181103904E+00 1.000025117E+0 1.810787870E-01 1.181103904E+00 1.000025117E+0 1.810787870E-01
4.642000E+12 1.181478139E+00 1.000013398E+0 1.814647410E-01 1.181478139E+00 1.000013398E+0 1.814647410E-01
6.813000E+12 1.181739028E+00 1.000007138E+0 1.817318900E-01 1.181739028E+00 1.000007138E+0 1.817318900E-01
1.000000E+13 1.191152411E+00 1.000003797E+0 1.911486140E-01 1.191152411E+00 1.000003797E+0 1.911486140E-01
