T(K) Nd(cm-3) Mu(cm2/Vs)
233 1.66706E+17 1.04567E+9
482 3.32202E+17 1.61861E+8
424 8.18760E+13 1.50832E+11
480 5.68298E+15 4.10533E+9
429 1.71104E+18 5.99239E+7
409 4.24294E+18 3.69073E+7
437 7.27403E+16 6.31273E+8
201 2.22929E+14 2.40625E+11
341 3.01404E+17 3.24911E+8
326 1.80468E+17 5.19820E+8
304 6.62357E+16 1.27683E+9
384 2.71372E+15 1.08548E+10
395 1.34703E+13 7.20063E+11
399 1.66672E+14 9.47868E+10
499 2.54321E+16 1.16051E+9
364 6.50139E+18 3.78914E+7
297 2.35842E+17 5.06129E+8
265 3.64193E+16 2.59085E+9
372 3.58498E+15 9.15239E+9
478 1.50579E+15 1.19528E+10
494 2.36326E+16 1.25397E+9
428 2.88998E+14 5.41558E+10
478 4.76799E+16 7.57178E+8
348 5.26536E+18 4.74491E+7
427 4.02408E+17 1.72907E+8
283 3.59932E+18 9.83530E+7
204 1.50135E+15 5.13081E+10
412 1.34336E+16 2.67416E+9
480 3.57859E+16 9.43683E+8
301 4.05832E+13 4.73913E+11
285 2.15100E+17 5.85630E+8
399 8.63244E+17 1.11535E+8
418 6.38738E+14 2.97998E+10
244 3.58470E+14 1.18383E+11
322 3.83889E+13 4.41640E+11
443 1.88576E+14 7.16512E+10
323 3.14957E+17 3.48136E+8
333 8.58331E+14 3.47437E+10
282 1.46822E+15 2.98887E+10
349 9.59253E+14 2.92990E+10
422 1.43668E+16 2.44183E+9
252 4.87273E+13 5.52144E+11
305 1.36070E+16 4.43337E+9
293 1.21586E+18 1.69091E+8
408 7.95508E+16 6.61681E+8
205 2.17330E+18 3.08902E+8
291 5.63332E+18 7.23404E+7
273 4.68541E+14 7.87282E+10
360 1.05022E+18 1.19069E+8
405 3.39847E+18 4.30464E+7
492 1.84183E+14 6.10799E+10
404 1.32200E+18 8.07895E+7
248 8.80312E+14 5.63057E+10
221 9.43847E+13 4.07863E+11
395 1.12466E+15 2.09275E+10
247 5.32850E+15 1.34563E+10
436 3.63348E+14 4.36777E+10
252 5.35117E+18 1.09182E+8
390 1.34198E+18 8.55607E+7
496 4.72055E+16 7.17182E+8
484 8.49588E+16 4.69382E+8
463 7.65624E+17 9.19361E+7
248 1.13633E+14 2.87570E+11
399 2.57422E+16 1.68851E+9
433 2.31986E+18 4.77020E+7
348 4.13134E+14 5.76200E+10
378 1.60071E+17 4.37438E+8
223 2.41121E+15 3.00443E+10
396 7.82664E+17 1.21245E+8
250 4.04893E+17 4.90779E+8
483 2.50409E+15 7.82072E+9
371 1.39997E+14 1.23377E+11
230 1.20338E+15 4.97982E+10
213 7.06955E+16 2.34044E+9
415 8.64962E+18 2.37005E+7
429 7.23828E+14 2.58602E+10
210 1.74657E+17 1.26421E+9
289 6.58586E+13 3.43906E+11
213 9.69095E+16 1.85649E+9
272 1.39117E+17 8.84477E+8
297 1.06314E+14 2.23513E+11
483 1.06388E+16 2.46426E+9
245 2.24818E+15 2.70283E+10
202 2.08681E+14 2.51262E+11
397 2.34275E+15 1.15037E+10
338 8.85986E+13 2.07983E+11
240 4.17883E+17 5.26451E+8
436 1.05900E+14 1.16932E+11
412 6.73281E+14 2.92923E+10
273 2.06773E+18 1.45948E+8
207 4.82869E+15 1.96737E+10
235 1.58370E+17 1.06991E+9
389 1.93247E+16 2.21156E+9
457 6.37147E+13 1.62350E+11
262 4.23252E+13 5.79699E+11
277 2.81997E+15 1.83533E+10
460 1.08927E+16 2.62820E+9
229 1.18975E+15 5.05388E+10
235 1.00460E+13 2.20378E+12
477 6.13354E+18 2.10023E+7
277 1.74381E+18 1.55509E+8
465 1.60460E+15 1.19027E+10
279 2.97416E+13 6.90818E+11
445 5.50950E+17 1.26833E+8
340 5.72860E+17 2.03820E+8
485 3.05773E+18 3.15539E+7
369 6.82824E+16 8.88547E+8
493 7.00995E+17 8.77582E+7
422 2.24527E+16 1.71057E+9
301 3.96259E+13 4.82533E+11
498 2.53049E+16 1.17152E+9
483 3.20843E+14 4.05579E+10
477 1.87636E+18 4.54824E+7
419 1.46994E+13 6.08564E+11
361 6.20501E+13 2.47813E+11
419 1.71952E+16 2.14221E+9
459 1.66360E+17 3.01973E+8
372 4.84297E+15 7.19232E+9
339 1.13359E+15 2.68774E+10
383 1.84795E+14 9.33214E+10
220 4.65644E+16 3.00747E+9
210 6.47886E+15 1.52292E+10
477 1.57852E+18 5.13705E+7
417 3.49240E+18 3.97009E+7
406 3.72984E+17 2.00659E+8
418 1.12372E+15 1.90126E+10
445 1.22162E+16 2.53112E+9
344 1.20315E+16 3.97544E+9
454 2.85172E+15 7.85042E+9
294 6.33419E+14 5.46440E+10
210 5.07885E+14 1.15964E+11
436 5.06766E+13 2.11037E+11
267 7.31619E+18 7.97938E+7
460 6.08655E+15 4.17547E+9
483 6.41140E+18 1.98190E+7
225 1.46996E+15 4.39348E+10
204 1.58511E+17 1.43643E+9
221 6.91727E+17 4.66494E+8
279 8.49600E+14 4.71353E+10
260 4.27574E+16 2.36664E+9
241 8.41700E+17 3.36394E+8
264 1.27897E+14 2.35471E+11
254 6.19862E+17 3.58689E+8
203 3.42672E+14 1.67701E+11
443 1.40032E+15 1.44417E+10
209 3.72947E+15 2.37617E+10
443 1.16547E+18 7.35660E+7
472 6.79044E+13 1.45605E+11
323 3.72277E+15 1.12813E+10
292 9.87637E+15 6.17107E+9
496 3.29030E+17 1.54903E+8
229 4.00296E+18 1.64778E+8
395 6.91290E+13 1.94218E+11
302 1.62406E+17 6.46433E+8
299 3.34595E+13 5.58498E+11
407 1.10214E+17 5.13516E+8
220 1.71082E+13 1.60889E+12
258 6.38136E+18 9.37568E+7
395 9.49584E+16 6.10357E+8
386 6.70292E+14 3.28797E+10
446 5.67735E+13 1.85129E+11
427 1.45859E+14 9.36351E+10
395 3.50060E+13 3.36039E+11
308 7.02125E+14 4.64865E+10
447 3.83885E+15 6.35117E+9
390 7.96153E+16 7.15298E+8
486 2.06743E+18 4.09690E+7
341 2.11393E+15 1.61886E+10
245 8.24522E+13 3.80250E+11
449 4.54088E+15 5.51125E+9
331 6.68697E+13 2.69236E+11
482 2.01102E+14 5.90076E+10
439 1.44916E+15 1.42736E+10
279 1.89190E+13 9.91500E+11
464 2.78389E+17 1.98504E+8
306 3.19541E+14 8.81946E+10
414 3.38910E+14 5.03860E+10
225 2.28598E+18 2.30259E+8
472 1.41783E+14 8.08629E+10
459 3.73116E+16 9.88668E+8
256 9.80500E+18 7.86660E+7
440 1.52238E+13 5.44492E+11
286 4.73601E+18 8.29699E+7
491 4.81234E+18 2.28496E+7
352 4.00664E+13 3.65796E+11
266 1.01612E+18 2.36118E+8
346 1.03790E+15 2.78612E+10
243 3.42694E+16 3.17086E+9
489 1.65167E+15 1.06742E+10
265 5.60587E+17 3.45975E+8
380 2.18477E+13 5.22682E+11
262 5.16971E+15 1.23963E+10
244 3.70693E+15 1.82726E+10
288 1.07480E+15 3.71183E+10
357 1.76052E+14 1.09432E+11
