T(K) Nd(cm-3) Mu(cm2/Vs)
248 1.58782E+16 5.60212E+9
223 5.85536E+13 5.87323E+11
496 1.38452E+14 7.58062E+10
343 7.02692E+13 2.43594E+11
250 3.06683E+13 8.11928E+11
206 3.10381E+18 2.76286E+8
333 8.78222E+18 4.17831E+7
418 7.74703E+17 1.10653E+8
394 1.51195E+18 7.80610E+7
210 1.10478E+15 6.20767E+10
386 1.77320E+15 1.51027E+10
300 4.73455E+14 6.66298E+10
248 1.91372E+16 4.84327E+9
421 5.14841E+18 3.09782E+7
332 9.34038E+17 1.54989E+8
251 4.43578E+13 6.01615E+11
399 7.53679E+14 2.83330E+10
241 3.63403E+14 1.19674E+11
482 1.27327E+13 5.36314E+11
446 1.16985E+16 2.61847E+9
381 2.25173E+15 1.27794E+10
289 9.82744E+13 2.50119E+11
330 7.79767E+15 6.04028E+9
215 1.06839E+17 1.72187E+9
379 3.13453E+15 9.88591E+9
230 1.55587E+17 1.15480E+9
255 7.06689E+13 4.02353E+11
304 2.10713E+15 1.97605E+10
399 2.95365E+16 1.51259E+9
215 2.75850E+13 1.13761E+12
406 4.81727E+16 9.93347E+8
345 1.60992E+13 7.84030E+11
204 4.55869E+16 3.57066E+9
247 2.03777E+13 1.15198E+12
348 1.18109E+15 2.49020E+10
262 1.04623E+18 2.49128E+8
323 2.45239E+16 2.51218E+9
454 5.28922E+16 7.62214E+8
378 2.14259E+16 2.13505E+9
477 4.95894E+15 4.63431E+9
229 3.40766E+15 2.19012E+10
497 8.05569E+18 1.63143E+7
312 8.72696E+18 4.98501E+7
350 1.37373E+18 1.06888E+8
277 9.37153E+15 7.05375E+9
484 1.56016E+18 5.05130E+7
237 9.18589E+15 9.38779E+9
230 2.98860E+16 3.91575E+9
225 8.99931E+16 1.78101E+9
405 5.30926E+13 2.30469E+11
234 2.10339E+15 3.09276E+10
225 1.54803E+14 2.66792E+11
313 2.04666E+15 1.92449E+10
492 1.03067E+17 3.90521E+8
273 9.32732E+16 1.19688E+9
492 1.31774E+14 8.00372E+10
413 3.59923E+16 1.21739E+9
392 2.40555E+17 3.00048E+8
269 8.17668E+18 7.85906E+7
348 2.19187E+13 6.04952E+11
250 7.22341E+14 6.47828E+10
457 1.91384E+15 1.06708E+10
313 1.34874E+16 4.26280E+9
396 8.28038E+17 1.17179E+8
391 7.77126E+13 1.80167E+11
360 3.07579E+15 1.09462E+10
472 2.26530E+16 1.40147E+9
471 3.43451E+17 1.64311E+8
401 3.53809E+16 1.29719E+9
425 1.44125E+16 2.40705E+9
450 5.44998E+18 2.58103E+7
305 1.00349E+16 5.65081E+9
469 3.58102E+13 2.45747E+11
273 6.04810E+17 3.17126E+8
329 2.35524E+15 1.58294E+10
212 4.20803E+15 2.10017E+10
205 8.36402E+18 1.81390E+8
495 9.73590E+15 2.53459E+9
270 5.25509E+15 1.16874E+10
291 2.94027E+15 1.63383E+10
298 2.05889E+14 1.31047E+11
436 1.76443E+14 7.77452E+10
387 7.69029E+15 4.65940E+9
242 3.04724E+17 6.49053E+8
457 1.79223E+18 5.13084E+7
201 2.66761E+14 2.08857E+11
488 5.99215E+14 2.41146E+10
416 3.22590E+16 1.31254E+9
202 1.70282E+16 7.63716E+9
279 1.73928E+15 2.66362E+10
287 1.39848E+17 8.00745E+8
462 1.40635E+16 2.12308E+9
442 4.70802E+15 5.48428E+9
289 3.65449E+18 9.61924E+7
380 3.09867E+17 2.61313E+8
415 3.38119E+16 1.26658E+9
409 6.14234E+15 5.06086E+9
437 4.15347E+13 2.46823E+11
395 7.09838E+18 3.00108E+7
286 8.48558E+15 7.21549E+9
466 1.96927E+18 4.61296E+7
301 1.12173E+17 8.68924E+8
310 2.87606E+14 9.41292E+10
278 1.89762E+14 1.57843E+11
283 1.02747E+13 1.57184E+12
329 7.23228E+18 4.75031E+7
433 1.89935E+16 1.86990E+9
421 3.48345E+18 3.92606E+7
484 2.18158E+16 1.38437E+9
357 1.67591E+14 1.13877E+11
362 2.60957E+16 1.96592E+9
226 9.36336E+13 3.93694E+11
255 3.96314E+18 1.30103E+8
245 1.54723E+13 1.45303E+12
207 2.54283E+13 1.29877E+12
452 1.71283E+15 1.18602E+10
233 1.81818E+14 2.20516E+11
234 1.71161E+16 5.84945E+9
477 2.31351E+13 3.39007E+11
400 2.60554E+17 2.72252E+8
452 1.09302E+13 6.76819E+11
421 5.11555E+15 5.58650E+9
345 1.08342E+18 1.28899E+8
318 8.01176E+14 3.95739E+10
265 7.37437E+13 3.63735E+11
249 1.44674E+17 1.02616E+9
276 4.90189E+17 3.55672E+8
234 1.36635E+16 6.97369E+9
232 5.55835E+13 5.71227E+11
424 3.27319E+14 4.96985E+10
323 8.35041E+18 4.65326E+7
297 1.70326E+18 1.36368E+8
277 2.85941E+15 1.81122E+10
340 1.40862E+15 2.25129E+10
