T(K) Nd(cm-3) Mu(cm2/Vs)
200 1.00000E+13 1.12104E+12
200 1.32571E+13 8.94661E+11
200 1.75751E+13 7.14001E+11
200 2.32995E+13 5.69824E+11
200 3.08884E+13 4.54762E+11
200 4.09492E+13 3.62936E+11
200 5.42868E+13 2.89654E+11
200 7.19686E+13 2.31170E+11
200 9.54095E+13 1.84496E+11
200 1.26486E+14 1.47247E+11
200 1.67683E+14 1.17521E+11
200 2.22300E+14 9.37974E+10
200 2.94705E+14 7.48649E+10
200 3.90694E+14 5.97560E+10
200 5.17947E+14 4.76982E+10
200 6.86649E+14 3.80759E+10
200 9.10298E+14 3.03970E+10
200 1.20679E+15 2.42694E+10
200 1.59986E+15 1.93799E+10
200 2.12095E+15 1.54779E+10
200 2.81177E+15 1.23649E+10
200 3.72759E+15 9.88073E+9
200 4.94171E+15 7.89919E+9
200 6.55129E+15 6.31844E+9
200 8.68511E+15 5.05743E+9
200 1.15140E+16 4.05205E+9
200 1.52642E+16 3.25000E+9
200 2.02359E+16 2.61092E+9
200 2.68270E+16 2.10143E+9
200 3.55648E+16 1.69529E+9
200 4.71487E+16 1.37156E+9
200 6.25055E+16 1.11351E+9
200 8.28643E+16 9.07784E+8
200 1.09854E+17 7.43711E+8
200 1.45635E+17 6.12423E+8
200 1.93070E+17 5.07113E+8
200 2.55955E+17 4.22361E+8
200 3.39322E+17 3.54204E+8
200 4.49843E+17 2.98617E+8
200 5.96362E+17 2.53407E+8
200 7.90604E+17 2.16188E+8
200 1.04811E+18 1.85587E+8
200 1.38950E+18 1.59972E+8
200 1.84207E+18 1.38591E+8
200 2.44205E+18 1.20606E+8
200 3.23746E+18 1.05359E+8
200 4.29193E+18 9.23304E+7
200 5.68987E+18 8.11152E+7
200 7.54312E+18 7.14824E+7
200 1.00000E+19 6.31779E+7
206 1.00000E+13 1.06609E+12
206 1.32571E+13 8.50813E+11
206 1.75751E+13 6.79007E+11
206 2.32995E+13 5.41896E+11
206 3.08884E+13 4.32473E+11
206 4.09492E+13 3.45147E+11
206 5.42868E+13 2.75456E+11
206 7.19686E+13 2.19838E+11
206 9.54095E+13 1.75451E+11
206 1.26486E+14 1.40028E+11
206 1.67683E+14 1.11758E+11
206 2.22300E+14 8.91974E+10
206 2.94705E+14 7.11924E+10
206 3.90694E+14 5.68236E+10
206 5.17947E+14 4.53568E+10
206 6.86649E+14 3.62059E+10
206 9.10298E+14 2.89030E+10
206 1.20679E+15 2.30755E+10
206 1.59986E+15 1.84253E+10
206 2.12095E+15 1.47146E+10
206 2.81177E+15 1.17534E+10
206 3.72759E+15 9.39110E+9
206 4.94171E+15 7.50606E+9
206 6.55129E+15 6.00252E+9
206 8.68511E+15 4.80316E+9
206 1.15140E+16 3.84645E+9
206 1.52642E+16 3.08358E+9
206 2.02359E+16 2.47544E+9
206 2.68270E+16 1.99055E+9
206 3.55648E+16 1.60424E+9
206 4.71487E+16 1.29635E+9
206 6.25055E+16 1.05070E+9
206 8.28643E+16 8.55133E+8
206 1.09854E+17 6.98954E+8
206 1.45635E+17 5.74048E+8
206 1.93070E+17 4.74237E+8
206 2.55955E+17 3.94071E+8
206 3.39322E+17 3.29442E+8
206 4.49843E+17 2.77090E+8
206 5.96362E+17 2.34640E+8
206 7.90604E+17 1.99767E+8
206 1.04811E+18 1.70940E+8
206 1.38950E+18 1.47146E+8
206 1.84207E+18 1.27250E+8
206 2.44205E+18 1.10579E+8
206 3.23746E+18 9.63993E+7
206 4.29193E+18 8.43287E+7
206 5.68987E+18 7.40600E+7
206 7.54312E+18 6.51881E+7
206 1.00000E+19 5.75602E+7
212 1.00000E+13 1.01531E+12
212 1.32571E+13 8.10283E+11
212 1.75751E+13 6.46661E+11
212 2.32995E+13 5.16081E+11
212 3.08884E+13 4.11870E+11
212 4.09492E+13 3.28704E+11
212 5.42868E+13 2.62333E+11
212 7.19686E+13 2.09364E+11
212 9.54095E+13 1.67091E+11
212 1.26486E+14 1.33355E+11
212 1.67683E+14 1.06432E+11
212 2.22300E+14 8.49458E+10
212 2.94705E+14 6.77985E+10
212 3.90694E+14 5.41140E+10
212 5.17947E+14 4.31930E+10
212 6.86649E+14 3.44778E+10
212 9.10298E+14 2.75229E+10
212 1.20679E+15 2.19727E+10
212 1.59986E+15 1.75437E+10
212 2.12095E+15 1.40096E+10
212 2.81177E+15 1.11893E+10
212 3.72759E+15 8.93918E+9
212 4.94171E+15 7.14398E+9
212 6.55129E+15 5.71153E+9
212 8.68511E+15 4.56909E+9
212 1.15140E+16 3.65784E+9
212 1.52642E+16 2.93102E+9
212 2.02359E+16 2.35153E+9
212 2.68270E+16 1.88965E+9
212 3.55648E+16 1.52124E+9
212 4.71487E+16 1.22796E+9
212 6.25055E+16 9.94027E+8
212 8.28643E+16 8.07577E+8
212 1.09854E+17 6.58707E+8
212 1.45635E+17 5.39942E+8
212 1.93070E+17 4.45126E+8
212 2.55955E+17 3.68848E+8
212 3.39322E+17 3.07687E+8
212 4.49843E+17 2.58279E+8
212 5.96362E+17 2.17975E+8
212 7.90604E+17 1.85183E+8
212 1.04811E+18 1.58181E+8
212 1.38950E+18 1.35867E+8
212 1.84207E+18 1.17280E+8
