T(K) Nd(cm-3) Mu(cm2/Vs)
497 2.03141E+16 5.40404E+8
369 3.31883E+16 6.06682E+8
371 2.80826E+15 4.31223E+9
302 1.00897E+17 3.59904E+8
414 5.79385E+15 2.00491E+9
324 4.79572E+17 9.86577E+7
356 9.46659E+13 6.95842E+10
364 7.31988E+18 1.37154E+7
237 5.15695E+14 3.59007E+10
468 2.51755E+14 1.99963E+10
285 1.27867E+18 6.72846E+7
305 1.60783E+17 2.47614E+8
459 2.89583E+15 2.92877E+9
387 8.42128E+15 1.66663E+9
469 9.54452E+14 6.87380E+9
314 3.13467E+17 1.42612E+8
270 1.26712E+13 5.56243E+11
206 7.91311E+13 2.03854E+11
212 3.10110E+14 6.50073E+10
213 7.40137E+18 5.91512E+7
369 1.49073E+13 2.87070E+11
204 7.38499E+15 5.56149E+9
490 7.81176E+16 1.88876E+8
359 1.17437E+14 5.78022E+10
252 1.55856E+18 8.04846E+7
450 4.64444E+14 1.31003E+10
493 1.82468E+15 3.75966E+9
456 1.85155E+15 4.23608E+9
465 1.17886E+13 2.34310E+11
455 4.59867E+13 8.16775E+10
336 7.06712E+14 1.53673E+10
498 5.61611E+15 1.50327E+9
226 2.49422E+15 1.10574E+10
343 7.76020E+17 6.24427E+7
349 2.02615E+15 6.21920E+9
220 3.06129E+13 3.89323E+11
318 3.91964E+16 6.85877E+8
240 1.12949E+15 1.87157E+10
219 6.00096E+15 5.78660E+9
376 3.73442E+18 1.85295E+7
451 9.04589E+17 3.28976E+7
285 2.53862E+18 4.51226E+7
417 7.52127E+18 9.76907E+6
431 3.50716E+14 1.76376E+10
387 3.67037E+17 8.56495E+7
354 3.16637E+15 4.24080E+9
481 3.37746E+15 2.39660E+9
471 3.74417E+17 5.91730E+7
339 1.15729E+14 6.43006E+10
412 6.72727E+14 1.13296E+10
477 5.02099E+16 2.81661E+8
436 3.35563E+17 7.38101E+7
342 2.11584E+15 6.21318E+9
271 2.03666E+16 1.52023E+9
223 9.86689E+17 1.42575E+8
269 8.14826E+16 5.20457E+8
381 9.68826E+15 1.53106E+9
280 4.79315E+13 1.80144E+11
486 1.31320E+17 1.27140E+8
384 4.95441E+17 6.93968E+7
402 7.14281E+15 1.78453E+9
225 5.59764E+16 9.67684E+8
441 1.73278E+18 2.16199E+7
351 9.80919E+15 1.74302E+9
480 1.56451E+13 1.77006E+11
347 3.26039E+15 4.28817E+9
409 1.58308E+17 1.48390E+8
306 4.26372E+16 6.87899E+8
263 7.79543E+14 2.16163E+10
289 1.51240E+18 5.86379E+7
251 4.17783E+15 6.09376E+9
270 3.92995E+13 2.24479E+11
382 3.04454E+15 3.85522E+9
450 1.07252E+13 2.67181E+11
347 7.45276E+15 2.21463E+9
398 2.20237E+14 2.92890E+10
429 1.17501E+17 1.72203E+8
362 1.52247E+16 1.16693E+9
325 8.30612E+14 1.43013E+10
336 9.92434E+17 5.52283E+7
407 1.26048E+18 3.16011E+7
389 1.64415E+13 2.42580E+11
374 1.11481E+15 8.89533E+9
403 2.55605E+13 1.61050E+11
246 1.07844E+13 7.44184E+11
442 4.75436E+16 3.34198E+8
319 2.86816E+15 5.48511E+9
392 1.25602E+15 7.47925E+9
384 7.38662E+14 1.18374E+10
211 2.87141E+17 3.47253E+8
364 5.52089E+14 1.63917E+10
488 1.20961E+17 1.34947E+8
429 3.65668E+16 4.34409E+8
316 1.12340E+16 1.87545E+9
206 1.69435E+18 1.32053E+8
401 3.54602E+14 1.97408E+10
375 2.04859E+17 1.41349E+8
484 4.72474E+13 7.21374E+10
421 1.61070E+14 3.42209E+10
330 2.73832E+15 5.38536E+9
498 5.10009E+17 4.23333E+7
433 1.91384E+17 1.15635E+8
409 1.05187E+15 8.02886E+9
426 7.42079E+17 4.24738E+7
212 6.02467E+13 2.40527E+11
485 2.73273E+16 4.44012E+8
416 1.12180E+13 2.94207E+11
295 2.99916E+13 2.40802E+11
405 7.97264E+13 6.42405E+10
391 1.16693E+16 1.26238E+9
426 3.50556E+13 1.13559E+11
305 3.80790E+16 7.54523E+8
228 3.76207E+18 6.69382E+7
279 1.24697E+17 3.52408E+8
413 2.29525E+18 2.04650E+7
220 1.84779E+17 4.24492E+8
368 1.24213E+17 2.15286E+8
418 8.78158E+16 2.27016E+8
470 3.55301E+14 1.50708E+10
243 2.10404E+14 7.02626E+10
483 1.19028E+13 2.17911E+11
400 8.08274E+17 4.49153E+7
203 6.87539E+15 5.94361E+9
293 1.14143E+14 8.35663E+10
402 7.46352E+18 1.06693E+7
448 2.60567E+13 1.32488E+11
393 9.17498E+18 1.00692E+7
484 9.73225E+18 5.96613E+6
302 7.23590E+18 2.21682E+7
331 1.43351E+18 4.47917E+7
332 8.11485E+18 1.63710E+7
436 2.57599E+18 1.69769E+7
449 3.88407E+15 2.40987E+9
408 1.20311E+16 1.14658E+9
421 9.97312E+16 2.02762E+8
396 6.91616E+16 3.00251E+8
204 6.79225E+14 3.72232E+10
287 1.91153E+18 5.21079E+7
438 7.31415E+15 1.51217E+9
284 2.10978E+16 1.36142E+9
208 3.04239E+15 1.08186E+10
499 5.62015E+14 9.45080E+9
383 1.98264E+13 2.15193E+11
