T(K) Nd(cm-3) Mu(cm2/Vs)
329 6.55885E+14 1.69670E+10
397 4.00613E+16 4.62062E+8
454 6.86486E+18 8.50221E+6
440 2.88025E+17 8.19078E+7
472 1.73520E+14 2.65691E+10
402 6.13130E+17 5.44986E+7
302 5.86174E+18 2.56830E+7
290 4.49369E+17 1.30890E+8
359 1.95826E+16 9.66536E+8
485 3.72193E+15 2.17991E+9
434 2.33804E+18 1.83678E+7
249 6.67516E+16 7.07448E+8
325 2.42393E+13 2.41762E+11
203 1.52116E+15 1.96188E+10
429 6.28348E+18 1.02095E+7
308 2.01311E+14 4.86761E+10
245 3.37204E+15 7.55881E+9
457 4.10362E+18 1.14175E+7
351 1.01177E+13 4.26802E+11
451 8.27189E+14 8.21695E+9
264 8.52517E+14 1.99949E+10
342 3.61534E+15 4.05099E+9
283 1.83473E+17 2.59254E+8
436 2.34041E+13 1.51111E+11
489 2.96783E+15 2.58463E+9
313 1.70188E+18 4.64244E+7
332 3.82817E+17 1.10993E+8
497 3.11375E+16 3.84248E+8
253 1.12467E+13 6.83493E+11
275 1.13798E+14 9.30371E+10
202 9.84086E+16 8.11488E+8
268 2.41867E+13 3.35230E+11
250 6.38955E+16 7.22980E+8
387 1.72031E+16 9.44438E+8
432 5.05751E+15 2.07858E+9
424 2.49874E+13 1.50127E+11
331 1.63506E+15 8.05725E+9
385 1.54820E+14 4.11840E+10
214 1.38561E+14 1.22012E+11
434 1.08572E+14 4.45112E+10
478 1.15976E+13 2.25992E+11
427 7.48693E+15 1.55020E+9
464 7.21000E+14 8.74707E+9
245 4.94236E+18 5.05149E+7
441 2.02394E+13 1.66476E+11
456 9.35371E+13 4.61460E+10
475 2.06836E+17 9.25875E+7
474 1.96791E+14 2.38498E+10
442 5.87413E+15 1.77289E+9
478 9.00876E+13 4.39496E+10
431 3.53737E+17 7.24760E+7
225 6.11983E+16 9.14579E+8
259 5.77975E+14 2.81590E+10
262 1.08242E+16 2.66812E+9
495 4.98188E+18 8.52515E+6
322 3.39648E+16 7.54913E+8
261 3.51900E+13 2.59761E+11
260 9.33009E+16 5.06070E+8
359 2.62142E+16 7.68824E+8
263 3.52980E+15 6.47984E+9
230 4.82484E+13 2.50083E+11
442 5.79306E+13 7.15455E+10
471 1.48088E+13 1.91132E+11
