T(K) Nd(cm-3) Mu(cm2/Vs)
393 4.61580E+15 2.63226E+9
489 3.81769E+16 3.35462E+8
380 4.56060E+14 1.77375E+10
411 2.01034E+18 2.27330E+7
329 3.97580E+17 1.10159E+8
391 2.78384E+18 2.06245E+7
253 7.82320E+16 6.06377E+8
432 1.57529E+14 3.33771E+10
362 1.43181E+15 7.71459E+9
430 4.60875E+13 8.99601E+10
359 1.34742E+13 3.26546E+11
281 1.31677E+18 7.03548E+7
390 3.28877E+18 1.86359E+7
424 1.20617E+17 1.72554E+8
391 7.62965E+14 1.12066E+10
493 1.20409E+17 1.32815E+8
359 1.89141E+17 1.63011E+8
461 3.58080E+18 1.22550E+7
263 5.54692E+18 3.90346E+7
290 5.69120E+18 2.89937E+7
446 2.31936E+17 9.44050E+7
232 1.24376E+18 1.19074E+8
498 9.89981E+14 6.01495E+9
337 6.50171E+14 1.63970E+10
299 2.23920E+18 4.40957E+7
258 2.47888E+16 1.42360E+9
459 3.95197E+14 1.44371E+10
483 4.23178E+13 7.88410E+10
309 1.29162E+15 1.09678E+10
204 5.18514E+14 4.61817E+10
416 3.53653E+16 4.69205E+8
312 2.25233E+16 1.10426E+9
431 7.80405E+17 4.01550E+7
296 1.44432E+18 5.87155E+7
274 4.28101E+17 1.52720E+8
366 2.45397E+14 3.10008E+10
450 5.33211E+18 1.00946E+7
426 2.08015E+18 2.05891E+7
322 3.30592E+16 7.69897E+8
483 1.62317E+14 2.69285E+10
488 1.73115E+18 1.77844E+7
254 1.92502E+15 1.11510E+10
449 1.84763E+18 2.00528E+7
313 3.68874E+17 1.27979E+8
257 6.54762E+16 6.74605E+8
296 1.12939E+13 5.21387E+11
485 1.48873E+15 4.54065E+9
237 1.18810E+17 5.04437E+8
352 1.46679E+18 3.90633E+7
421 1.93549E+18 2.21782E+7
497 1.04711E+16 9.15211E+8
275 1.47714E+13 4.77390E+11
492 1.72970E+15 3.93647E+9
224 2.90799E+18 8.56487E+7
425 4.85629E+15 2.21393E+9
289 2.73818E+16 1.07810E+9
403 3.33432E+18 1.72424E+7
405 2.47705E+17 1.06649E+8
258 1.36228E+13 5.67912E+11
282 2.11157E+17 2.35763E+8
343 5.40390E+18 1.91022E+7
339 1.30741E+14 5.84873E+10
465 5.94321E+17 4.27104E+7
487 1.64926E+13 1.65360E+11
378 7.05016E+15 2.00582E+9
236 1.46911E+15 1.56604E+10
254 1.59084E+14 8.15664E+10
353 7.93910E+14 1.29024E+10
487 3.51796E+18 1.10351E+7
399 1.67439E+14 3.63946E+10
291 2.05276E+17 2.26409E+8
321 2.43315E+14 3.90136E+10
328 1.00058E+14 7.65523E+10
274 1.33758E+17 3.50271E+8
249 6.15007E+13 1.81035E+11
399 1.34119E+16 1.09117E+9
438 1.13654E+16 1.06625E+9
293 1.86195E+16 1.43076E+9
208 9.22017E+17 1.90705E+8
327 3.92343E+17 1.12605E+8
374 6.03710E+17 6.34211E+7
214 2.37624E+16 2.05906E+9
200 1.15461E+14 1.57866E+11
434 1.70049E+17 1.26547E+8
409 2.47351E+16 6.42201E+8
249 4.31784E+15 6.02140E+9
293 6.40937E+18 2.65970E+7
494 6.19557E+13 5.60413E+10
461 3.63043E+14 1.53011E+10
494 1.69396E+14 2.50349E+10
320 2.59011E+18 3.42494E+7
474 1.11446E+15 5.96547E+9
470 1.18318E+16 9.15105E+8
442 1.66633E+14 3.06169E+10
455 8.93860E+13 4.80029E+10
471 7.26861E+13 5.35516E+10
418 7.96205E+15 1.53327E+9
401 6.79967E+16 2.97795E+8
228 1.20825E+13 7.68721E+11
450 4.52107E+15 2.12555E+9
296 4.11378E+14 2.94874E+10
297 1.19659E+17 3.26504E+8
489 1.48906E+16 7.11360E+8
371 1.71611E+15 6.40061E+9
309 1.53381E+15 9.53568E+9
376 6.20513E+13 8.91819E+10
209 6.08403E+14 3.90305E+10
411 9.96811E+18 8.75083E+6
431 1.46954E+14 3.53761E+10
496 1.05632E+17 1.45852E+8
432 3.41713E+14 1.79662E+10
381 3.32557E+16 5.74877E+8
497 1.73502E+17 9.83889E+7
419 6.30649E+16 2.93821E+8
366 2.15910E+16 8.64924E+8
432 3.24285E+15 2.96863E+9
242 1.37414E+13 6.27085E+11
486 1.88701E+15 3.74312E+9
321 1.01753E+16 1.97417E+9
364 1.36979E+14 4.99817E+10
491 9.01751E+13 4.19942E+10
299 1.78927E+14 5.62417E+10
384 1.87008E+16 8.93508E+8
217 5.51018E+18 6.93362E+7
374 6.51342E+17 5.99325E+7
485 1.17984E+18 2.37221E+7
249 1.27560E+15 1.59803E+10
368 8.31536E+16 2.95162E+8
209 8.31645E+13 1.90622E+11
359 7.66443E+15 2.04232E+9
479 3.06213E+18 1.25162E+7
210 9.51794E+13 1.70481E+11
407 9.71383E+17 3.81998E+7
485 1.97868E+15 3.61631E+9
420 3.17251E+17 8.27899E+7
233 5.82445E+18 5.48113E+7
334 1.09406E+18 5.29504E+7
221 2.43918E+13 4.64912E+11
255 6.92530E+13 1.57765E+11
296 7.54238E+14 1.81732E+10
412 3.82395E+16 4.48524E+8
464 1.27452E+13 2.20993E+11
304 4.51830E+15 4.13459E+9
392 1.75476E+13 2.27348E+11
266 1.44857E+13 5.14382E+11
490 1.08894E+13 2.27887E+11
265 6.28628E+15 4.02098E+9
311 1.20989E+18 5.83452E+7
409 1.90007E+17 1.28765E+8
286 3.55738E+18 3.86603E+7
499 2.74724E+18 1.23410E+7
286 1.70194E+14 6.31975E+10
280 5.04118E+13 1.73181E+11
268 2.08339E+14 5.98856E+10
263 1.11631E+18 9.11193E+7
248 7.14782E+17 1.38357E+8
419 1.36969E+18 2.83096E+7
211 1.61293E+18 1.36153E+8
381 5.79087E+14 1.45755E+10
361 3.36779E+16 6.22631E+8
386 1.87966E+13 2.21047E+11
352 3.56079E+18 2.26046E+7
462 1.33696E+18 2.37723E+7
461 4.91976E+14 1.19965E+10
227 1.66870E+17 4.36390E+8
203 6.23970E+16 1.10829E+9
262 1.57835E+15 1.23581E+10
481 3.07656E+16 4.09478E+8
380 2.01465E+14 3.40688E+10
445 3.26074E+13 1.11870E+11
388 1.11048E+17 2.14132E+8
375 9.15049E+17 4.70462E+7
330 1.71087E+18 4.08518E+7
429 6.39192E+15 1.74555E+9
248 4.01856E+15 6.42544E+9
431 4.42064E+14 1.46691E+10
203 4.62246E+15 8.16412E+9
259 1.16426E+18 9.26083E+7
441 8.27348E+18 8.17187E+6
486 3.29834E+18 1.15526E+7
202 1.32486E+18 1.72948E+8
274 1.34077E+16 2.07587E+9
295 5.63960E+14 2.30408E+10
424 2.16131E+18 2.03447E+7
295 1.97896E+18 4.89393E+7
325 6.03530E+18 2.07094E+7
445 3.79299E+18 1.27102E+7
475 2.15454E+15 3.50782E+9
441 5.28601E+18 1.05849E+7
342 4.67896E+14 2.07321E+10
261 8.86648E+13 1.24041E+11
406 2.08261E+14 2.96104E+10
457 6.80125E+18 8.41285E+6
398 3.64924E+14 1.96004E+10
310 1.64186E+13 3.57003E+11
308 1.31132E+18 5.68395E+7
435 2.37600E+14 2.37322E+10
263 9.77968E+18 2.96938E+7
270 4.61003E+16 8.05713E+8
267 2.58668E+13 3.20688E+11
499 1.68030E+15 3.92405E+9
259 1.88140E+13 4.34857E+11
385 9.71188E+13 5.97254E+10
445 8.86515E+13 5.01976E+10
209 3.55579E+15 9.49274E+9
400 8.23510E+13 6.39254E+10
462 1.43330E+16 8.08736E+8
340 1.28954E+17 2.40872E+8
303 2.34555E+18 4.15327E+7
229 2.31976E+16 1.84817E+9
314 4.51905E+15 3.92073E+9
248 7.75966E+17 1.31627E+8
489 2.98447E+18 1.21756E+7
254 1.48066E+18 8.48896E+7
449 1.24450E+13 2.38408E+11
414 1.61339E+14 3.51959E+10
476 5.38196E+15 1.67896E+9
469 3.10441E+15 2.67453E+9
294 1.59713E+14 6.34020E+10
282 4.22642E+15 4.96429E+9
352 5.68814E+16 4.29556E+8
473 1.00102E+15 6.50211E+9
276 1.53506E+15 1.15920E+10
235 2.68187E+13 3.88164E+11
306 9.21739E+18 1.98392E+7
288 1.39625E+13 4.62739E+11
231 2.92793E+18 7.73476E+7
427 1.19703E+14 4.24253E+10
287 1.01026E+13 6.00458E+11
356 6.27876E+14 1.53151E+10
474 6.28484E+18 8.12647E+6
315 1.11957E+16 1.89071E+9
220 3.52162E+15 8.79994E+9
450 1.88043E+13 1.70457E+11
396 5.67155E+13 8.77264E+10
379 1.08019E+14 5.62500E+10
449 2.93299E+18 1.47302E+7
459 5.32689E+15 1.80124E+9
317 3.86516E+14 2.75664E+10
339 3.34068E+18 2.57472E+7
339 2.48998E+16 8.80723E+8
381 8.19787E+17 4.92072E+7
278 2.97415E+15 6.72555E+9
463 5.88372E+18 8.92594E+6
414 4.40054E+16 3.98213E+8
402 2.22052E+18 2.23912E+7
277 1.31986E+17 3.44476E+8
270 1.28759E+15 1.38604E+10
237 3.16361E+13 3.34905E+11
472 6.39922E+17 3.92373E+7
448 5.73788E+14 1.11514E+10
330 4.77855E+18 2.26490E+7
439 8.19952E+16 2.19939E+8
275 1.73585E+16 1.68568E+9
284 3.18610E+16 9.87868E+8
253 3.10169E+18 5.82634E+7
491 3.46160E+15 2.26812E+9
489 1.06745E+13 2.32444E+11
207 1.23791E+14 1.41815E+11
372 7.85950E+17 5.30569E+7
315 1.46145E+18 5.04187E+7
246 4.30355E+16 1.00873E+9
376 1.00546E+14 6.04666E+10
225 2.55128E+14 6.86369E+10
344 3.25393E+17 1.17360E+8
378 4.13196E+15 3.07196E+9
346 8.56248E+14 1.25640E+10
424 8.24419E+18 8.99119E+6
323 2.59407E+14 3.66540E+10
464 1.06921E+13 2.53938E+11
462 4.69842E+15 1.97038E+9
