T(K) Nd(cm-3) Mu(cm2/Vs)
274 1.09928E+17 1.04856E+9
339 9.44610E+13 1.96411E+11
492 5.92040E+17 1.00011E+8
460 3.34809E+18 3.33404E+7
345 2.61565E+17 3.55219E+8
359 1.59757E+13 7.39859E+11
497 1.42142E+18 5.12135E+7
339 3.58849E+14 6.75975E+10
390 1.61192E+15 1.60003E+10
500 1.82290E+16 1.51111E+9
300 1.51770E+16 4.18858E+9
374 2.01261E+15 1.44272E+10
433 2.36789E+16 1.56784E+9
464 2.97024E+18 3.52659E+7
210 4.59695E+16 3.35636E+9
323 3.09704E+14 8.27086E+10
353 8.86956E+15 4.86356E+9
465 3.53070E+18 3.14740E+7
276 5.23060E+13 4.47901E+11
218 3.29309E+15 2.43371E+10
444 5.56161E+17 1.26226E+8
454 4.39930E+13 2.20726E+11
254 2.81082E+17 6.21278E+8
431 9.33854E+13 1.31849E+11
342 9.31345E+16 7.96336E+8
275 2.02898E+14 1.52650E+11
339 2.91934E+13 5.01826E+11
253 9.99670E+17 2.78353E+8
215 4.79472E+17 6.52714E+8
429 1.96955E+13 4.62566E+11
275 2.00730E+17 6.64691E+8
401 3.76233E+16 1.23492E+9
330 1.40353E+13 9.43521E+11
462 1.81049E+16 1.73430E+9
422 5.05127E+13 2.23610E+11
437 4.10528E+15 6.23755E+9
487 1.15914E+13 5.69511E+11
374 2.06739E+14 8.90025E+10
299 6.00180E+14 5.54035E+10
410 9.56816E+15 3.53700E+9
213 4.50201E+15 1.98063E+10
235 3.09914E+18 1.85382E+8
298 1.09922E+15 3.44262E+10
413 2.37237E+17 2.76563E+8
340 4.32344E+14 5.78395E+10
438 1.07591E+18 7.96883E+7
258 2.08443E+17 7.40183E+8
459 1.19546E+18 6.76864E+7
239 1.19884E+17 1.28056E+9
455 3.95812E+18 3.06385E+7
316 3.44897E+15 1.24751E+10
382 3.81761E+16 1.32656E+9
327 1.31454E+18 1.28143E+8
317 2.13401E+16 2.89613E+9
424 2.40740E+18 4.90740E+7
349 1.25465E+15 2.35882E+10
243 3.62497E+16 3.04146E+9
319 6.15829E+15 7.71258E+9
331 6.74135E+17 1.93668E+8
494 8.58788E+18 1.59227E+7
497 2.20455E+17 2.10715E+8
432 6.01182E+13 1.86586E+11
342 3.64293E+16 1.66564E+9
270 5.54019E+13 4.42409E+11
378 7.96107E+14 2.97445E+10
344 1.06690E+15 2.75625E+10
436 1.78221E+18 5.66219E+7
222 4.58644E+16 3.00533E+9
237 2.35638E+17 8.15126E+8
413 5.79524E+13 2.07667E+11
460 5.22227E+16 7.53492E+8
476 2.01408E+15 9.56554E+9
341 5.06553E+15 8.05765E+9
244 1.40440E+13 1.58438E+12
489 9.27244E+13 1.06940E+11
446 4.45521E+16 9.01073E+8
492 4.22420E+17 1.29612E+8
279 3.97014E+16 2.22736E+9
457 1.25489E+13 5.94256E+11
366 6.14481E+13 2.43616E+11
412 3.09775E+14 5.44891E+10
412 9.54176E+14 2.21952E+10
251 1.23452E+16 6.68799E+9
432 3.62802E+14 4.43011E+10
306 1.01493E+13 1.39634E+12
419 4.61498E+17 1.62088E+8
281 2.91874E+14 1.09729E+11
271 1.11417E+18 2.20806E+8
381 6.69795E+17 1.47361E+8
405 3.01747E+13 3.62470E+11
412 6.51762E+14 3.00456E+10
219 9.15756E+16 1.86211E+9
247 1.05770E+13 1.94606E+12
375 3.33173E+17 2.53906E+8
273 1.65122E+15 2.87818E+10
229 7.87636E+13 4.41892E+11
277 2.78571E+14 1.16839E+11
420 7.09069E+17 1.17192E+8
325 3.36010E+16 1.94258E+9
292 2.83399E+15 1.67188E+10
441 8.35573E+18 2.11365E+7
322 1.11779E+14 1.87702E+11
404 3.31347E+14 5.34222E+10
272 1.75937E+16 4.41659E+9
204 2.39099E+18 3.21676E+8
379 4.66626E+15 7.18787E+9
234 8.82772E+14 6.17426E+10
370 6.06765E+14 3.82891E+10
402 6.29774E+18 3.08667E+7
449 3.55500E+18 3.37885E+7
403 2.66166E+17 2.64257E+8
400 1.65792E+13 5.97207E+11
472 1.19491E+16 2.33803E+9
209 1.02031E+13 2.65484E+12
211 1.74305E+16 6.96809E+9
284 9.64802E+18 6.18070E+7
365 5.47357E+18 4.22460E+7
340 7.94803E+17 1.64041E+8
488 9.96788E+17 6.87364E+7
270 1.93314E+18 1.62368E+8
221 3.44035E+15 2.29374E+10
423 3.69214E+14 4.54248E+10
280 1.43760E+16 4.92025E+9
260 3.10271E+17 5.48427E+8
215 8.49122E+13 4.65295E+11
457 4.49068E+14 3.39741E+10
300 2.78934E+18 1.00138E+8
371 2.39642E+14 7.99733E+10
264 2.64054E+17 5.93785E+8
300 6.16519E+15 8.56190E+9
255 1.38328E+13 1.48190E+12
299 1.85915E+13 8.94634E+11
219 6.21487E+13 5.76072E+11
320 1.49018E+13 9.50204E+11
233 1.71547E+18 2.57038E+8
211 1.06017E+18 4.40986E+8
208 1.55898E+16 7.74837E+9
271 9.88842E+18 7.02332E+7
467 2.90653E+15 7.34713E+9
456 8.62663E+14 2.02103E+10
260 1.29190E+13 1.51756E+12
287 5.81875E+17 2.89832E+8
363 1.66899E+15 1.75728E+10
392 2.92691E+17 2.58154E+8
390 1.69905E+13 6.09842E+11
394 3.15687E+13 3.65711E+11
397 2.23074E+18 5.92665E+7
228 7.75000E+16 1.92922E+9
262 1.39429E+17 9.54967E+8
339 6.15769E+18 4.78692E+7
283 6.03392E+18 7.86107E+7
496 6.12582E+18 1.93327E+7
209 9.09632E+17 4.94323E+8
340 5.51850E+15 7.57145E+9
306 1.24659E+17 7.75494E+8
328 2.70379E+15 1.41842E+10
329 5.78388E+18 5.34514E+7
356 6.23572E+14 4.00463E+10
430 8.28643E+14 2.30553E+10
265 1.09381E+14 2.66092E+11
352 9.41502E+18 3.47569E+7
271 2.57246E+13 8.14719E+11
468 1.60680E+14 7.43215E+10
271 7.86007E+18 7.81581E+7
269 3.68695E+17 4.55425E+8
403 4.36178E+16 1.09147E+9
422 2.56439E+15 9.65298E+9
481 2.31652E+15 8.40289E+9
233 1.46217E+15 4.16236E+10
224 3.67636E+17 6.92235E+8
399 3.20702E+14 5.61185E+10
452 5.82820E+15 4.45930E+9
330 1.03981E+15 3.01481E+10
408 4.14693E+15 6.95660E+9
383 8.20999E+16 7.20669E+8
248 1.33274E+17 1.10397E+9
218 6.95403E+16 2.28582E+9
391 5.82978E+18 3.45205E+7
490 1.88038E+14 6.05762E+10
330 6.41895E+14 4.44953E+10
431 3.58724E+15 7.11469E+9
