x N
1.6489563E+0 1.4012842E+21
1.6384198E+0 1.4136213E+21
1.6280008E+0 1.4109093E+21
1.6172870E+0 1.4234606E+21
1.6069198E+0 1.4550206E+21
1.5965278E+0 1.4537354E+21
1.5860063E+0 1.4459981E+21
1.5753630E+0 1.4252748E+21
1.5643873E+0 1.4174152E+21
1.5534743E+0 1.4313453E+21
1.5425589E+0 1.4446779E+21
1.5316947E+0 1.4379900E+21
1.5205201E+0 1.4047404E+21
1.5089680E+0 1.4085733E+21
1.4976867E+0 1.4361886E+21
1.4864028E+0 1.4068826E+21
1.4744716E+0 1.3916185E+21
1.4627500E+0 1.4098396E+21
1.4509349E+0 1.3950344E+21
1.4387678E+0 1.3921077E+21
1.4267028E+0 1.3966661E+21
1.4144076E+0 1.3697256E+21
1.4016455E+0 1.3790773E+21
1.3893016E+0 1.3720869E+21
1.3761764E+0 1.3482171E+21
1.3631425E+0 1.3675596E+21
1.3501402E+0 1.3548184E+21
1.3366028E+0 1.3398895E+21
1.3230380E+0 1.3167245E+21
1.3087336E+0 1.3144650E+21
1.2948280E+0 1.3191892E+21
1.2803116E+0 1.3036527E+21
1.2657475E+0 1.3143225E+21
1.2511354E+0 1.2987546E+21
1.2358695E+0 1.2865539E+21
1.2206095E+0 1.2630025E+21
1.2043729E+0 1.2321259E+21
1.1878982E+0 1.2125678E+21
1.1706656E+0 1.1852943E+21
1.1529111E+0 1.1697641E+21
1.1346684E+0 1.1630722E+21
