d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.019663094E+00 1.114058620E+00 -9.439552600E-02 1.019471846E+00 1.113989053E+00 -9.451720700E-02 1.912480000E-04 6.956700000E-05
150 1.524993176E+01 1.014105660E+00 1.002128909E+00 1.197675100E-02 1.013898844E+00 1.002092527E+00 1.180631700E-02 2.068160000E-04 3.638200000E-05
150 1.549996187E+01 1.162873935E+00 1.214144077E+00 -5.127014200E-02 1.162602545E+00 1.213358304E+00 -5.075575900E-02 2.713900000E-04 7.857730000E-04
150 1.574996808E+01 1.228697752E+00 1.224340391E+00 4.357361000E-03 1.227841528E+00 1.223208705E+00 4.632823000E-03 8.562240000E-04 1.131686000E-03
150 1.600000000E+01 1.257774859E+00 1.231742391E+00 2.603246800E-02 1.256161766E+00 1.230069999E+00 2.609176700E-02 1.613093000E-03 1.672392000E-03
150 1.624993176E+01 1.276456285E+00 1.234921068E+00 4.153521700E-02 1.273627273E+00 1.232871986E+00 4.075528700E-02 2.829012000E-03 2.049082000E-03
150 1.649996187E+01 1.292539095E+00 1.236351121E+00 5.618797400E-02 1.287612282E+00 1.233639242E+00 5.397304000E-02 4.926813000E-03 2.711879000E-03
150 1.674996808E+01 1.311342145E+00 1.241443307E+00 6.989883800E-02 1.302807437E+00 1.237738819E+00 6.506861800E-02 8.534708000E-03 3.704488000E-03
150 1.700000000E+01 1.330912910E+00 1.253317364E+00 7.759554600E-02 1.316502906E+00 1.248367467E+00 6.813543900E-02 1.441000400E-02 4.949897000E-03
180 1.500000000E+01 1.018239737E+00 1.099113963E+00 -8.087422600E-02 1.018087651E+00 1.099071593E+00 -8.098394200E-02 1.520860000E-04 4.237000000E-05
180 1.524993176E+01 1.012606768E+00 1.187844232E+00 -1.752374640E-01 1.012449128E+00 1.187423103E+00 -1.749739750E-01 1.576400000E-04 4.211290000E-04
180 1.549996187E+01 1.149792372E+00 1.210333264E+00 -6.054089200E-02 1.149564688E+00 1.209615437E+00 -6.005074900E-02 2.276840000E-04 7.178270000E-04
180 1.574996808E+01 1.222077717E+00 1.220453453E+00 1.624264000E-03 1.221287523E+00 1.219404317E+00 1.883206000E-03 7.901940000E-04 1.049136000E-03
180 1.600000000E+01 1.253640143E+00 1.227898042E+00 2.574210100E-02 1.252136115E+00 1.226444559E+00 2.569155600E-02 1.504028000E-03 1.453483000E-03
180 1.624993176E+01 1.273206557E+00 1.230977953E+00 4.222860400E-02 1.270569577E+00 1.229007030E+00 4.156254700E-02 2.636980000E-03 1.970923000E-03
180 1.649996187E+01 1.290229502E+00 1.232610652E+00 5.761885000E-02 1.285621902E+00 1.229962239E+00 5.565966300E-02 4.607600000E-03 2.648413000E-03
180 1.674996808E+01 1.307386647E+00 1.238354336E+00 6.903231100E-02 1.299338207E+00 1.234825691E+00 6.451251600E-02 8.048440000E-03 3.528645000E-03
180 1.700000000E+01 1.328190514E+00 1.251149224E+00 7.704129000E-02 1.314434118E+00 1.246333171E+00 6.810094700E-02 1.375639600E-02 4.816053000E-03
210 1.500000000E+01 1.017102825E+00 1.085420077E+00 -6.831725200E-02 1.016977585E+00 1.085398649E+00 -6.842106400E-02 1.252400000E-04 2.142800000E-05
210 1.524993176E+01 1.011489063E+00 1.182603788E+00 -1.711147250E-01 1.011362734E+00 1.182216085E+00 -1.708533510E-01 1.263290000E-04 3.877030000E-04
210 1.549996187E+01 1.140488426E+00 1.207143050E+00 -6.665462400E-02 1.140293692E+00 1.206471054E+00 -6.617736200E-02 1.947340000E-04 6.719960000E-04
210 1.574996808E+01 1.216626109E+00 1.217762541E+00 -1.136432000E-03 1.215884018E+00 1.216769172E+00 -8.851540000E-04 7.420910000E-04 9.933690000E-04
210 1.600000000E+01 1.249820700E+00 1.224775434E+00 2.504526600E-02 1.248387376E+00 1.223376363E+00 2.501101300E-02 1.433324000E-03 1.399071000E-03
210 1.624993176E+01 1.270354246E+00 1.227849316E+00 4.250493000E-02 1.267830610E+00 1.225925514E+00 4.190509600E-02 2.523636000E-03 1.923802000E-03
210 1.649996187E+01 1.287533204E+00 1.229475179E+00 5.805802500E-02 1.283110664E+00 1.226865646E+00 5.624501800E-02 4.422540000E-03 2.609533000E-03
210 1.674996808E+01 1.305211648E+00 1.235652282E+00 6.955936600E-02 1.297451114E+00 1.232162690E+00 6.528842400E-02 7.760534000E-03 3.489592000E-03
210 1.700000000E+01 1.324668792E+00 1.249519837E+00 7.514895500E-02 1.311298334E+00 1.244881155E+00 6.641717900E-02 1.337045800E-02 4.638682000E-03
240 1.500000000E+01 1.016156890E+00 1.073112135E+00 -5.695524500E-02 1.016050779E+00 1.073107464E+00 -5.705668500E-02 1.061110000E-04 4.671000000E-06
240 1.524993176E+01 1.010607616E+00 1.177702352E+00 -1.670947360E-01 1.010503169E+00 1.177340063E+00 -1.668368940E-01 1.044470000E-04 3.622890000E-04
240 1.549996187E+01 1.132472068E+00 1.203943051E+00 -7.147098300E-02 1.132304590E+00 1.203304357E+00 -7.099976700E-02 1.674780000E-04 6.386940000E-04
240 1.574996808E+01 1.212811982E+00 1.215096321E+00 -2.284339000E-03 1.212104619E+00 1.214078702E+00 -1.974083000E-03 7.073630000E-04 1.017619000E-03
240 1.600000000E+01 1.246625479E+00 1.222154824E+00 2.447065500E-02 1.245241966E+00 1.220794213E+00 2.444775300E-02 1.383513000E-03 1.360611000E-03
240 1.624993176E+01 1.267617247E+00 1.225232323E+00 4.238492400E-02 1.265167341E+00 1.223340892E+00 4.182644900E-02 2.449906000E-03 1.891431000E-03
240 1.649996187E+01 1.285683556E+00 1.227350437E+00 5.833311900E-02 1.281371502E+00 1.224765454E+00 5.660604800E-02 4.312054000E-03 2.584983000E-03
240 1.674996808E+01 1.303435127E+00 1.234123991E+00 6.931113600E-02 1.295836370E+00 1.230657300E+00 6.517907000E-02 7.598757000E-03 3.466691000E-03
240 1.700000000E+01 1.323358591E+00 1.248480217E+00 7.487837400E-02 1.310192086E+00 1.243858715E+00 6.633337100E-02 1.316650500E-02 4.621502000E-03
