Bo Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.500000000E+01 1.000000000E+01 1.013688577E+00 1.176770301E+00 -1.630817240E-01 1.012864301E+00 1.174689626E+00 -1.618253250E-01 8.242760000E-04 2.080675000E-03
1.500000000E+01 1.016672606E+01 1.013690890E+00 1.176843892E+00 -1.631530020E-01 1.013116451E+00 1.175406111E+00 -1.622896600E-01 5.744390000E-04 1.437781000E-03
1.500000000E+01 1.033324570E+01 1.013694679E+00 1.176951230E+00 -1.632565510E-01 1.013296561E+00 1.175961059E+00 -1.626644980E-01 3.981180000E-04 9.901710000E-04
1.500000000E+01 1.049996187E+01 1.013701070E+00 1.177107340E+00 -1.634062700E-01 1.013426036E+00 1.176426927E+00 -1.630008910E-01 2.750340000E-04 6.804130000E-04
1.500000000E+01 1.066670514E+01 1.013712176E+00 1.177333431E+00 -1.636212550E-01 1.013522401E+00 1.176866402E+00 -1.633440010E-01 1.897750000E-04 4.670290000E-04
1.500000000E+01 1.083333839E+01 1.013732004E+00 1.177658883E+00 -1.639268790E-01 1.013600963E+00 1.177338349E+00 -1.637373860E-01 1.310410000E-04 3.205340000E-04
1.500000000E+01 1.100000000E+01 1.013768154E+00 1.178123248E+00 -1.643550940E-01 1.013677407E+00 1.177903048E+00 -1.642256410E-01 9.074700000E-05 2.202000000E-04
1.500000000E+01 1.116672606E+01 1.013834819E+00 1.178777535E+00 -1.649427160E-01 1.013771620E+00 1.178625928E+00 -1.648543080E-01 6.319900000E-05 1.516070000E-04
1.500000000E+01 1.133324570E+01 1.013957649E+00 1.179683190E+00 -1.657255410E-01 1.013913218E+00 1.179578388E+00 -1.656651700E-01 4.443100000E-05 1.048020000E-04
1.500000000E+01 1.149996187E+01 1.021058192E+00 1.180906305E+00 -1.598481130E-01 1.021107938E+00 1.180833412E+00 -1.597254740E-01 -4.974600000E-05 7.289300000E-05
1.500000000E+01 1.166670514E+01 1.046283839E+00 1.182504296E+00 -1.362204570E-01 1.046314014E+00 1.182453107E+00 -1.361390930E-01 -3.017500000E-05 5.118900000E-05
1.500000000E+01 1.183333839E+01 1.073569016E+00 1.184504410E+00 -1.109353940E-01 1.073585431E+00 1.184467980E+00 -1.108825490E-01 -1.641500000E-05 3.643000000E-05
1.500000000E+01 1.200000000E+01 1.100149909E+00 1.186880791E+00 -8.673088200E-02 1.100157020E+00 1.186854391E+00 -8.669737100E-02 -7.111000000E-06 2.640000000E-05
1.500000000E+01 1.216672606E+01 1.123343913E+00 1.189546606E+00 -6.620269300E-02 1.123345289E+00 1.189527027E+00 -6.618173800E-02 -1.376000000E-06 1.957900000E-05
1.500000000E+01 1.233324570E+01 1.141796109E+00 1.192379188E+00 -5.058307900E-02 1.141794418E+00 1.192364281E+00 -5.056986300E-02 1.691000000E-06 1.490700000E-05
1.500000000E+01 1.249996187E+01 1.155780332E+00 1.195273478E+00 -3.949314600E-02 1.155777325E+00 1.195261798E+00 -3.948447300E-02 3.007000000E-06 1.168000000E-05
1.500000000E+01 1.266670514E+01 1.166450286E+00 1.198186205E+00 -3.173591900E-02 1.166446934E+00 1.198176808E+00 -3.172987400E-02 3.352000000E-06 9.397000000E-06
1.500000000E+01 1.283333839E+01 1.174941001E+00 1.201130622E+00 -2.618962100E-02 1.174937746E+00 1.201122867E+00 -2.618512100E-02 3.255000000E-06 7.755000000E-06
1.500000000E+01 1.300000000E+01 1.181982726E+00 1.204140101E+00 -2.215737500E-02 1.181979727E+00 1.204133557E+00 -2.215383000E-02 2.999000000E-06 6.544000000E-06
1.524993176E+01 1.000000000E+01 1.127210049E+00 1.198799221E+00 -7.158917200E-02 1.126311776E+00 1.195258538E+00 -6.894676200E-02 8.982730000E-04 3.540683000E-03
1.524993176E+01 1.016672606E+01 1.127944240E+00 1.198832847E+00 -7.088860700E-02 1.127338412E+00 1.196367267E+00 -6.902885500E-02 6.058280000E-04 2.465580000E-03
1.524993176E+01 1.033324570E+01 1.129005834E+00 1.198881950E+00 -6.987611600E-02 1.128595577E+00 1.197174243E+00 -6.857866600E-02 4.102570000E-04 1.707707000E-03
1.524993176E+01 1.049996187E+01 1.130530262E+00 1.198953498E+00 -6.842323600E-02 1.130251278E+00 1.197775315E+00 -6.752403700E-02 2.789840000E-04 1.178183000E-03
1.524993176E+01 1.066670514E+01 1.132697485E+00 1.199057411E+00 -6.635992600E-02 1.132506858E+00 1.198246625E+00 -6.573976700E-02 1.906270000E-04 8.107860000E-04
1.524993176E+01 1.083333839E+01 1.135734332E+00 1.199207625E+00 -6.347329300E-02 1.135603261E+00 1.198650388E+00 -6.304712700E-02 1.310710000E-04 5.572370000E-04
1.524993176E+01 1.100000000E+01 1.139902796E+00 1.199423330E+00 -5.952053400E-02 1.139811814E+00 1.199040393E+00 -5.922857900E-02 9.098200000E-05 3.829370000E-04
1.524993176E+01 1.116672606E+01 1.145460310E+00 1.199730147E+00 -5.426983700E-02 1.145396223E+00 1.199466685E+00 -5.407046200E-02 6.408700000E-05 2.634620000E-04
1.524993176E+01 1.133324570E+01 1.152577331E+00 1.200160954E+00 -4.758362300E-02 1.152531175E+00 1.199979219E+00 -4.744804400E-02 4.615600000E-05 1.817350000E-04
1.524993176E+01 1.149996187E+01 1.161212395E+00 1.200755479E+00 -3.954308400E-02 1.161178101E+00 1.200629545E+00 -3.945144400E-02 3.429400000E-05 1.259340000E-04
1.524993176E+01 1.166670514E+01 1.170988848E+00 1.201557944E+00 -3.056909600E-02 1.170962375E+00 1.201470073E+00 -3.050769800E-02 2.647300000E-05 8.787100000E-05
1.524993176E+01 1.183333839E+01 1.181178822E+00 1.202612305E+00 -2.143348300E-02 1.181157626E+00 1.202550340E+00 -2.139271400E-02 2.119600000E-05 6.196500000E-05
1.524993176E+01 1.200000000E+01 1.190897425E+00 1.203956115E+00 -1.305869000E-02 1.190880001E+00 1.203911759E+00 -1.303175800E-02 1.742400000E-05 4.435600000E-05
1.524993176E+01 1.216672606E+01 1.199456225E+00 1.205615385E+00 -6.159160000E-03 1.199441742E+00 1.205582987E+00 -6.141245000E-03 1.448300000E-05 3.239800000E-05
1.524993176E+01 1.233324570E+01 1.206623953E+00 1.207602728E+00 -9.787750000E-04 1.206611889E+00 1.207578441E+00 -9.665520000E-04 1.206400000E-05 2.428700000E-05
1.524993176E+01 1.249996187E+01 1.212587597E+00 1.209917710E+00 2.669887000E-03 1.212577542E+00 1.209898948E+00 2.678594000E-03 1.005500000E-05 1.876200000E-05
1.524993176E+01 1.266670514E+01 1.217704250E+00 1.212547306E+00 5.156944000E-03 1.217695822E+00 1.212532328E+00 5.163494000E-03 8.428000000E-06 1.497800000E-05
1.524993176E+01 1.283333839E+01 1.222289000E+00 1.215467021E+00 6.821979000E-03 1.222281866E+00 1.215454698E+00 6.827168000E-03 7.134000000E-06 1.232300000E-05
1.524993176E+01 1.300000000E+01 1.226542258E+00 1.218646344E+00 7.895914000E-03 1.226536144E+00 1.218635947E+00 7.900197000E-03 6.114000000E-06 1.039700000E-05
1.549996187E+01 1.000000000E+01 1.202021215E+00 1.206582691E+00 -4.561476000E-03 1.198575429E+00 1.201484843E+00 -2.909414000E-03 3.445786000E-03 5.097848000E-03
1.549996187E+01 1.016672606E+01 1.202295648E+00 1.206617164E+00 -4.321516000E-03 1.199921188E+00 1.203043301E+00 -3.122113000E-03 2.374460000E-03 3.573863000E-03
1.549996187E+01 1.033324570E+01 1.202692261E+00 1.206667539E+00 -3.975278000E-03 1.201060870E+00 1.204178817E+00 -3.117947000E-03 1.631391000E-03 2.488722000E-03
1.549996187E+01 1.049996187E+01 1.203261382E+00 1.206741020E+00 -3.479638000E-03 1.202142778E+00 1.205016808E+00 -2.874030000E-03 1.118604000E-03 1.724212000E-03
1.549996187E+01 1.066670514E+01 1.204069781E+00 1.206847918E+00 -2.778137000E-03 1.203303663E+00 1.205657604E+00 -2.353941000E-03 7.661180000E-04 1.190314000E-03
1.549996187E+01 1.083333839E+01 1.205201465E+00 1.207002821E+00 -1.801356000E-03 1.204676877E+00 1.206182776E+00 -1.505899000E-03 5.245880000E-04 8.200450000E-04
1.549996187E+01 1.100000000E+01 1.206753627E+00 1.207226024E+00 -4.723970000E-04 1.206394085E+00 1.206661409E+00 -2.673240000E-04 3.595420000E-04 5.646150000E-04
1.549996187E+01 1.116672606E+01 1.208823152E+00 1.207545064E+00 1.278088000E-03 1.208576100E+00 1.207155972E+00 1.420128000E-03 2.470520000E-04 3.890920000E-04
1.549996187E+01 1.133324570E+01 1.211479902E+00 1.207996076E+00 3.483826000E-03 1.211309303E+00 1.207727238E+00 3.582065000E-03 1.705990000E-04 2.688380000E-04
