T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.194334773E+00 1.196810289E+00 1.198534586E+00 1.203785647E+00 1.207373945E+00 1.206612494E+00 1.205030727E+00 1.208567411E+00 1.218432617E+00
295 1.194511757E+00 1.197833699E+00 1.200344338E+00 1.205380584E+00 1.209717281E+00 1.209218786E+00 1.207681117E+00 1.210569497E+00 1.219125476E+00
300 1.194263087E+00 1.199330751E+00 1.202091463E+00 1.207555174E+00 1.212028592E+00 1.211733175E+00 1.209596821E+00 1.211519161E+00 1.218665916E+00
305 1.191901927E+00 1.200574640E+00 1.204213194E+00 1.209717228E+00 1.213934485E+00 1.213618414E+00 1.211262469E+00 1.211774348E+00 1.216370273E+00
310 1.183972697E+00 1.200731166E+00 1.206068863E+00 1.211700680E+00 1.215932059E+00 1.215231620E+00 1.212062444E+00 1.210790425E+00 1.212996271E+00
315 1.162016012E+00 1.197645023E+00 1.207009122E+00 1.212978165E+00 1.217224549E+00 1.216091087E+00 1.211235424E+00 1.207475092E+00 1.207507810E+00
320 1.110644013E+00 1.188079493E+00 1.206655357E+00 1.213887976E+00 1.217453572E+00 1.215507101E+00 1.209749763E+00 1.203309802E+00 1.200716919E+00
325 1.013418907E+00 1.163097116E+00 1.202949299E+00 1.213633926E+00 1.217151168E+00 1.214293566E+00 1.207079861E+00 1.199304467E+00 1.192522835E+00
330 1.014105224E+00 1.108330954E+00 1.191869801E+00 1.211314905E+00 1.215806066E+00 1.212009800E+00 1.202430046E+00 1.192098520E+00 1.182987262E+00
335 1.016724184E+00 1.009447045E+00 1.166174875E+00 1.205928735E+00 1.212673179E+00 1.208008059E+00 1.197307004E+00 1.184534979E+00 1.171705127E+00
340 1.021863979E+00 1.010013045E+00 1.113269376E+00 1.196912735E+00 1.208187733E+00 1.203450668E+00 1.191100946E+00 1.176031674E+00 1.160594567E+00
