T nFsrh nFBsrh dnsrh nF nFB dn
290 1.200510170E+00 1.136445664E+00 6.406450600E-02 1.158238888E+00 1.127818286E+00 3.042060200E-02
295 1.209611822E+00 1.141064027E+00 6.854779500E-02 1.163557279E+00 1.130088626E+00 3.346865300E-02
300 1.207913109E+00 1.145269400E+00 6.264370900E-02 1.168025405E+00 1.131527829E+00 3.649757600E-02
305 1.216783220E+00 1.149034689E+00 6.774853100E-02 1.171513262E+00 1.132097165E+00 3.941609700E-02
310 1.215336774E+00 1.151941664E+00 6.339511000E-02 1.173935869E+00 1.131820900E+00 4.211496900E-02
315 1.218392723E+00 1.154860947E+00 6.353177600E-02 1.175090805E+00 1.130604363E+00 4.448644200E-02
320 1.226679164E+00 1.157529763E+00 6.914940100E-02 1.174922711E+00 1.128586473E+00 4.633623800E-02
325 1.229946191E+00 1.159309980E+00 7.063621100E-02 1.173296060E+00 1.129778695E+00 4.351736500E-02
330 1.237208407E+00 1.160439514E+00 7.676889300E-02 1.172202929E+00 1.125888938E+00 4.631399100E-02
335 1.243768499E+00 1.161146803E+00 8.262169600E-02 1.167586728E+00 1.121077717E+00 4.650901100E-02
340 1.244179320E+00 1.161252085E+00 8.292723500E-02 1.163442041E+00 1.115422237E+00 4.801980400E-02
