T d154 d184 d214 d244
d 150 180 210 240
290 5.628680300E-02 5.446325800E-02 5.464078800E-02 5.440419200E-02
295 5.558309800E-02 5.406038400E-02 5.445624000E-02 5.456199000E-02
300 5.606584900E-02 5.497262900E-02 5.579484200E-02 5.586982100E-02
305 5.696587200E-02 5.628815900E-02 5.726313200E-02 5.778527200E-02
310 5.861532900E-02 5.835778600E-02 5.961092600E-02 6.040662500E-02
315 6.168832400E-02 6.173648600E-02 6.330833800E-02 6.387378000E-02
320 6.469473100E-02 6.505721400E-02 6.681589100E-02 6.757805100E-02
325 6.781612800E-02 6.860297400E-02 7.057748900E-02 7.150313000E-02
330 7.184381400E-02 7.344026300E-02 7.544375800E-02 7.644145600E-02
335 7.507126500E-02 7.658591700E-02 7.890398700E-02 7.990466700E-02
340 7.770075800E-02 7.924077800E-02 8.145885300E-02 8.234868300E-02
