T nFsrh nFBsrh dnsrh nF nFB dn
290 1.191152411E+00 1.15510949E+00 3.604292100E-02 1.190762473E+00 1.15510949E+00 3.565298300E-02
295 1.189921889E+00 1.164551229E+00 2.537066000E-02 1.189916975E+00 1.164380189E+00 2.553678600E-02
300 1.197800083E+00 1.163021050E+00 3.477903300E-02 1.197793706E+00 1.163015307E+00 3.477839900E-02
305 1.195304039E+00 1.170011783E+00 2.529225600E-02 1.195296551E+00 1.170004769E+00 2.529178200E-02
310 1.202868361E+00 1.177123715E+00 2.574464600E-02 1.202858244E+00 1.177114125E+00 2.574411900E-02
315 1.210157967E+00 1.183877847E+00 2.628012000E-02 1.210145147E+00 1.183865528E+00 2.627961900E-02
320 1.207514355E+00 1.181278475E+00 2.623588000E-02 1.207499589E+00 1.181168052E+00 2.633153700E-02
325 1.214058094E+00 1.187024240E+00 2.703385400E-02 1.214039357E+00 1.187005921E+00 2.703343600E-02
330 1.215000101E+00 1.192782162E+00 2.221793900E-02 1.214977868E+00 1.192758821E+00 2.221904700E-02
335 1.219156588E+00 1.197797345E+00 2.135924300E-02 1.219040966E+00 1.197767412E+00 2.127355400E-02
340 1.207410992E+00 1.201426334E+00 5.984658000E-03 1.207383981E+00 1.201390093E+00 5.993888000E-03
