Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.314054279E+00 1.236690939E+00 7.736334000E-02 1.258578723E+00 1.199304467E+00 5.927425600E-02 5.547555600E-02 3.738647200E-02
1.468000E+10 1.314104881E+00 1.237051331E+00 7.705355000E-02 1.272645036E+00 1.210190335E+00 6.245470100E-02 4.145984500E-02 2.686099600E-02
2.154000E+10 1.314178782E+00 1.237567746E+00 7.661103600E-02 1.283405576E+00 1.218570552E+00 6.483502400E-02 3.077320600E-02 1.899719400E-02
3.162000E+10 1.314286458E+00 1.238322240E+00 7.596421800E-02 1.291565533E+00 1.224644842E+00 6.692069100E-02 2.272092500E-02 1.367739800E-02
4.642000E+10 1.314442855E+00 1.239332794E+00 7.511006100E-02 1.297762091E+00 1.229945963E+00 6.781612800E-02 1.668076400E-02 9.386831000E-03
6.813000E+10 1.314668934E+00 1.240732850E+00 7.393608400E-02 1.302508363E+00 1.234297229E+00 6.821113400E-02 1.216057100E-02 6.435621000E-03
1.000000E+11 1.314993588E+00 1.242579491E+00 7.241409700E-02 1.306199901E+00 1.238244352E+00 6.795554900E-02 8.793687000E-03 4.335139000E-03
1.468000E+11 1.315455442E+00 1.244974546E+00 7.048089600E-02 1.309147209E+00 1.242040335E+00 6.710687400E-02 6.308233000E-03 2.934211000E-03
2.154000E+11 1.316104134E+00 1.247920150E+00 6.818398400E-02 1.311607680E+00 1.245940821E+00 6.566685900E-02 4.496454000E-03 1.979329000E-03
3.162000E+11 1.316999829E+00 1.251364375E+00 6.563545400E-02 1.313805268E+00 1.250028682E+00 6.377658600E-02 3.194561000E-03 1.335693000E-03
4.642000E+11 1.318209762E+00 1.255181299E+00 6.302846300E-02 1.315937452E+00 1.254274423E+00 6.166302900E-02 2.272310000E-03 9.068760000E-04
6.813000E+11 1.319800846E+00 1.259200605E+00 6.060024100E-02 1.318173426E+00 1.258576345E+00 5.959708100E-02 1.627420000E-03 6.242600000E-04
1.000000E+12 1.321829033E+00 1.263258660E+00 5.857037300E-02 1.320647719E+00 1.262819363E+00 5.782835600E-02 1.181314000E-03 4.392970000E-04
1.468000E+12 1.324328284E+00 1.267244038E+00 5.708424600E-02 1.323453397E+00 1.266925783E+00 5.652761400E-02 8.748870000E-04 3.182550000E-04
2.154000E+12 1.327303447E+00 1.271115069E+00 5.618837800E-02 1.326638909E+00 1.270876756E+00 5.576215300E-02 6.645380000E-04 2.383130000E-04
3.162000E+12 1.330730168E+00 1.274889206E+00 5.584096200E-02 1.330211424E+00 1.274704651E+00 5.550677300E-02 5.187440000E-04 1.845550000E-04
4.642000E+12 1.334562738E+00 1.278619144E+00 5.594359400E-02 1.334147362E+00 1.278471723E+00 5.567563900E-02 4.153760000E-04 1.474210000E-04
6.813000E+12 1.338747722E+00 1.282370648E+00 5.637707400E-02 1.338408209E+00 1.282249727E+00 5.615848200E-02 3.395130000E-04 1.209210000E-04
1.000000E+13 1.343237896E+00 1.286208582E+00 5.702931400E-02 1.342956376E+00 1.286107296E+00 5.684908000E-02 2.815200000E-04 1.012860000E-04
