N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.204745728E+00 1.207307648E+00 1.209522022E+00 1.210928661E+00 1.211936237E+00 1.212215916E+00 1.211047494E+00 1.209251037E+00 1.206333981E+00 1.201569731E+00 1.196357943E+00
1.016672606E+01 1.207112689E+00 1.209855416E+00 1.212372655E+00 1.214189826E+00 1.215769956E+00 1.216760171E+00 1.216399859E+00 1.215543483E+00 1.213651763E+00 1.209890081E+00 1.205702023E+00
1.033324570E+01 1.209007996E+00 1.211849656E+00 1.214557238E+00 1.216644036E+00 1.218620698E+00 1.220115495E+00 1.220342060E+00 1.220183298E+00 1.219070066E+00 1.216093956E+00 1.212730038E+00
1.049996187E+01 1.210552612E+00 1.213439496E+00 1.216262118E+00 1.218525006E+00 1.220774137E+00 1.222624151E+00 1.223274309E+00 1.223624433E+00 1.223088259E+00 1.220711030E+00 1.217983573E+00
1.066670514E+01 1.211869944E+00 1.214763436E+00 1.217649115E+00 1.220027282E+00 1.222463504E+00 1.224564514E+00 1.225525240E+00 1.226246727E+00 1.226136531E+00 1.224215416E+00 1.221971621E+00
1.083333839E+01 1.213085507E+00 1.215953118E+00 1.218863134E+00 1.221317016E+00 1.223882390E+00 1.226164231E+00 1.227362692E+00 1.228361551E+00 1.228571942E+00 1.227009017E+00 1.225136928E+00
1.100000000E+01 1.214325338E+00 1.217134697E+00 1.220036545E+00 1.222539399E+00 1.225194953E+00 1.227572137E+00 1.229007030E+00 1.230224481E+00 1.230688814E+00 1.229426521E+00 1.227853475E+00
1.116672606E+01 1.215714640E+00 1.218429251E+00 1.221291566E+00 1.223823105E+00 1.226542459E+00 1.229048524E+00 1.230604233E+00 1.232047174E+00 1.232731016E+00 1.231747121E+00 1.230435702E+00
1.133324570E+01 1.217374973E+00 1.219951354E+00 1.222739993E+00 1.225280950E+00 1.228045101E+00 1.230653187E+00 1.232393190E+00 1.234002790E+00 1.234898734E+00 1.234200923E+00 1.233145266E+00
1.149996187E+01 1.219417967E+00 1.221804250E+00 1.224479225E+00 1.227005921E+00 1.229796849E+00 1.232499245E+00 1.234427497E+00 1.236222101E+00 1.237344650E+00 1.236965084E+00 1.236187173E+00
1.166670514E+01 1.221934764E+00 1.224071672E+00 1.226585304E+00 1.229064416E+00 1.231865103E+00 1.234638718E+00 1.236766343E+00 1.238781192E+00 1.240160350E+00 1.240147362E+00 1.239692112E+00
1.183333839E+01 1.224983542E+00 1.226808539E+00 1.229105897E+00 1.231490735E+00 1.234269443E+00 1.237111945E+00 1.239443933E+00 1.241689239E+00 1.243359935E+00 1.243765509E+00 1.243691993E+00
1.200000000E+01 1.228580154E+00 1.230034634E+00 1.232057189E+00 1.234287779E+00 1.237005335E+00 1.239878759E+00 1.242405846E+00 1.244889076E+00 1.246876710E+00 1.247739754E+00 1.248106090E+00
1.216672606E+01 1.232698260E+00 1.233735372E+00 1.235427351E+00 1.237435546E+00 1.240033866E+00 1.242906807E+00 1.245575505E+00 1.248279964E+00 1.250585557E+00 1.251915126E+00 1.252759187E+00
1.233324570E+01 1.237282423E+00 1.237871899E+00 1.239189409E+00 1.240904524E+00 1.243321599E+00 1.246133306E+00 1.248876007E+00 1.251756507E+00 1.254348173E+00 1.256113671E+00 1.257436350E+00
1.249996187E+01 1.242269074E+00 1.242397624E+00 1.243302616E+00 1.244668794E+00 1.246844805E+00 1.249523323E+00 1.252257169E+00 1.255244677E+00 1.258059576E+00 1.260192868E+00 1.261952265E+00
1.266670514E+01 1.247603231E+00 1.247272558E+00 1.247743999E+00 1.248712099E+00 1.250588223E+00 1.253068591E+00 1.255706384E+00 1.258718419E+00 1.261673034E+00 1.264080276E+00 1.266199247E+00
1.283333839E+01 1.253234978E+00 1.252467400E+00 1.252497906E+00 1.253039628E+00 1.254569706E+00 1.256784561E+00 1.259243611E+00 1.262194872E+00 1.265197577E+00 1.267773880E+00 1.270155071E+00
1.300000000E+01 1.259141729E+00 1.257957917E+00 1.257557130E+00 1.257650513E+00 1.258803186E+00 1.260699976E+00 1.262907536E+00 1.265717695E+00 1.268678564E+00 1.271319496E+00 1.273859722E+00
