N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.084889109E+00 1.083628781E+00 1.083433209E+00 1.083030663E+00
1.600000000E+01 1.244293191E+00 1.243317068E+00 1.242920600E+00 1.242781298E+00
1.700000000E+01 1.288731766E+00 1.288810267E+00 1.288833016E+00 1.288406356E+00
1.549996187E+01 1.219506648E+00 1.217663213E+00 1.216576063E+00 1.215393807E+00
1.649996187E+01 1.259777299E+00 1.259532083E+00 1.259161443E+00 1.259286480E+00
1.674996808E+01 1.271115069E+00 1.271150669E+00 1.270721656E+00 1.270698066E+00
1.624993176E+01 1.252438087E+00 1.251880990E+00 1.251590887E+00 1.251709666E+00
1.574996808E+01 1.233174926E+00 1.231887717E+00 1.231167933E+00 1.230704813E+00
1.524993176E+01 1.190205584E+00 1.188516036E+00 1.186908497E+00 1.185273557E+00
